cycle_id,pond_id,species_id,total_seed,started_at,finished_at,remark,area,initial_age,limit_weight_per_area,target_cultivation_day,target_size,total_seed_type,pond_name,pond_size,padat_tebar,regency,count_feed_tray,total_feed,avg_feed_per_day,avg_growth_feed,size_harvest,weight_harvest,total_harvested,harvested_at,selling_price,survival_rate
20671,38265,,325000,2023-03-14,2023-07-03,,2500.0,0,1.25,120,55,net,C2,2500.0,812500000.0,,253,7841.0,16.0,0.01,987.0,3528.03,225249.0,2023-07-03,208673321.5,69.31
20672,38266,,325000,2023-03-14,2023-07-01,,2500.0,0,1.25,120,55,net,C3,2500.0,812500000.0,,253,7946.0,16.55,0.01,1025.0,4034.49,281114.0,2023-07-01,224180418.9,86.5
20714,34732,2,80000,2023-02-06,2023-06-21,,4999.9,0,1.25,135,55,actual,T05,4999.9,399992328.0,,,4660.0,7.85,0.0,37.4,2325.0,86955.0,2023-06-21,,108.69
20739,34025,1,50000,2023-01-21,2023-03-29,#TBR01,390.0,0,1.25,100,55,gross,A1,416.0,20800000.0,,,309.2,1.25,0.0,694.0,114.0,39420.0,2023-03-29,5700000.0,78.84
20741,38463,1,35000,2023-02-26,2023-04-23,#TBR01,700.0,0,1.25,100,55,gross,A1,280.0,9800000.0,,,164.4,1.24,0.0,250.0,70.0,17500.0,2023-04-23,3150000.0,50.0
20742,38470,1,100000,2023-01-21,2023-04-02,#TBR01,700.0,0,1.25,100,55,net,A1,1089.0,108900000.0,,132,468.9,2.18,0.0,700.0,257.0,89950.0,2023-04-02,10784000.0,89.95
20750,37103,1,150000,2023-01-02,2023-02-27,#TBR01,810.0,0,1.25,120,55,net,1 Siyu,810.0,121500000.0,,1,664.0,9.35,0.0,415.0,645.0,82200.0,2023-02-27,35125000.0,54.8
20751,38465,1,120000,2023-01-21,2023-04-04,#TBR01,706.86,0,1.25,120,55,net,2EKBulat,900.0,108000000.0,,131,545.4,2.65,0.0,250.0,375.0,93750.0,2023-04-04,17625000.0,78.13
20752,38464,1,120000,2023-01-21,2023-04-21,#TBR01,1024.0,0,1.25,120,55,net,1EKKotak,1024.0,122880000.0,,106,435.4,2.42,0.02,230.0,400.0,92000.0,2023-03-27,18800000.0,76.67
20753,37801,1,25000,2022-12-30,2023-02-28,#TBR01,812.0,0,1.25,120,55,net,2Barat Anton,812.0,20300000.0,,,399.0,3.99,0.03,285.0,400.0,48750.0,2023-02-28,20700000.0,195.0
20754,38473,1,30000,2023-02-07,2023-03-29,#TBR01,1225.0,0,1.25,120,55,net,T1,374.0,11220000.0,,,95.15,0.72,0.01,60.0,80.0,4800.0,2023-03-29,4560000.0,16.0
20756,38504,1,100000,2022-12-23,2023-03-01,#TBR01,1250.0,0,1.25,120,55,gross,A2,440.0,44000000.0,,9,191.5,2.1,0.02,228.0,110.0,12540.0,2023-03-01,5500000.0,12.54
20758,37073,1,75000,2023-02-02,2023-03-26,#TBR01,600.0,0,1.25,120,55,net,1Atas,600.0,45000000.0,,,259.9,1.61,0.01,130.0,87.0,11310.0,2023-03-26,4350000.0,15.08
20759,37258,1,23800,2023-02-08,2023-04-01,Tebar ke kolam sekitar 1 jam lebih,4002.0,1,1.25,100,30,gross,Kolam 6,2000.0,47600000.0,,24,173.0,2.08,-0.01,,,,,,
20762,38462,1,500000,2023-01-20,2023-03-18,#TBR01,1600.0,0,1.25,120,55,actual,1Dika,1600.0,800000000.0,,,574.0,6.31,0.0,550.0,160.0,42500.0,2023-03-18,7580000.0,8.5
20763,37209,1,50000,2023-01-15,2023-03-12,#TBR01,650.0,0,1.25,120,55,net,Candra1,650.0,32500000.0,,,446.1,3.6,0.03,380.0,460.0,53600.0,2023-03-12,23160000.0,107.2
20764,38468,1,125000,2023-01-15,2023-03-20,#TBR01,625.0,0,1.25,120,55,net,1SL,625.0,78125000.0,,,856.3,6.49,0.0,380.0,675.0,125500.0,2023-03-20,31800000.0,100.4
20765,38466,1,100000,2023-01-17,2023-03-17,#TBR01,625.0,0,1.25,120,55,net,1S,625.0,62500000.0,,5,584.9,5.68,0.02,380.0,420.0,79600.0,2023-03-17,17900000.0,79.6
20770,38475,1,120000,2023-02-12,2023-04-24,#TBR01,360.0,0,1.25,120,55,net,S1,360.0,43200000.0,,,628.1,2.61,0.02,130.0,302.0,39260.0,2023-04-24,14496000.0,32.72
20771,38477,1,33000,2023-01-15,2023-03-17,#TBR01,1225.0,0,1.25,120,55,actual,Z1,459.0,15147000.0,,,300.0,1.64,0.01,260.0,363.0,47190.0,2023-03-17,16361000.0,143.0
20798,38478,1,33000,2023-01-15,2023-02-27,#TBR01,1225.0,0,1.25,120,55,actual,Z2,459.0,15147000.0,,,124.0,0.99,0.01,612.0,135.0,41310.0,2023-02-27,4725000.0,125.18
20800,38481,1,90000,2023-01-15,2023-02-27,#TBR01,1225.0,,1.25,120,55,actual,N1,234.0,21060000.0,,68,230.5,2.53,0.0,910.0,250.0,111500.0,2023-02-27,7500000.0,123.89
20818,34724,2,180000,2023-02-11,2023-06-10,,5001.32,0,1.25,119,55,actual,M03,4999.9,899982738.0,,,7437.0,13.67,0.02,31.8,4327.0,137599.0,2023-06-10,,76.44
20834,37074,1,100000,2023-02-11,2023-04-04,#TBR01,500.0,0,1.25,120,55,net,2Bawah,500.0,50000000.0,,,324.75,2.11,0.01,350.0,110.0,38500.0,2023-04-04,3850000.0,38.5
20835,35864,1,75000,2023-02-11,2023-04-23,#TBR01,500.0,0,1.25,120,55,net,A1LONARA,500.0,37500000.0,,25,139.0,0.66,0.0,250.0,30.0,7500.0,2023-04-23,1050000.0,10.0
20836,36968,1,225000,2023-02-11,2023-04-20,#TBR01,1156.0,0,1.25,120,55,net,A,1156.0,260100000.0,,102,2049.2,7.94,0.04,498.0,1638.0,215340.0,2023-04-20,85156000.0,95.71
20837,36969,1,225000,2023-02-11,2023-04-09,#TBR01,1156.0,0,1.25,120,55,net,B,1156.0,260100000.0,,98,1387.9,6.28,0.02,600.0,938.0,184310.0,2023-04-09,43477000.0,81.92
20841,38592,1,100000,2023-02-11,2023-04-12,#TBR01,540.0,0,1.25,120,55,gross,A1,540.0,54000000.0,,120,955.6,4.59,0.0,390.0,945.0,115250.0,2023-04-12,46220000.0,115.25
20845,38476,1,40000,2023-02-12,2023-04-07,#TBR01,266.0,0,1.25,120,55,net,S2,266.0,10640000.0,,,194.55,1.13,0.01,160.0,170.0,27200.0,2023-04-07,7650000.0,68.0
20846,25579,1,282000,2023-02-09,2023-04-05,,1700.15,0,1.25,100,40,actual,A1,1700.15,479443174.2,,,1982.0,7.26,0.04,370.0,1920.36,212529.0,2023-04-05,95291868.0,75.36
20847,25578,1,282000,2023-02-09,2023-04-05,,1700.15,0,1.25,100,40,actual,A2,1700.15,479443174.2,,,1474.5,5.32,0.02,446.0,1167.56,157858.0,2023-04-05,52386266.4,55.98
20848,33025,1,588000,2023-02-09,2023-04-06,,3648.0,0,1.25,100,40,actual,A3,3648.0,2145024000.0,,,3111.0,11.07,0.03,600.0,2048.47,277771.0,2023-04-06,85198752.0,47.24
20849,35913,1,384000,2023-02-09,2023-04-07,,2915.0,0,1.25,100,40,actual,A4,2915.0,1119360000.0,,,2659.0,9.43,0.07,373.0,2650.17,289555.0,2023-04-07,133319160.0,75.4
20850,38225,1,40000,2023-02-12,2023-04-04,#TBR01,273.0,0,1.25,120,55,net,Suraji,273.0,10920000.0,,1,205.16,1.33,0.01,570.0,240.5,73005.0,2023-04-04,8482000.0,182.51
20857,34696,2,180000,2023-02-14,2023-06-08,,4999.9,0,1.25,114,55,actual,B02,4999.9,899982738.0,,,7076.0,13.98,0.02,32.0,4531.0,144992.0,2023-06-08,,80.55
20886,38479,1,50000,2023-02-15,2023-04-25,#TBR01,1225.0,0,1.25,120,55,net,Sodiq,1225.0,61250000.0,,22,297.25,1.79,0.02,75.0,250.0,18750.0,2023-04-25,14000000.0,37.5
20887,38480,1,50000,2023-02-14,2024-01-28,#TBRJember2024,1225.0,0,1.25,348,55,net,M1,408.0,20400000.0,,,1000.17,3.23,0.01,645.0,694.0,65135.0,2023-05-06,38905000.0,130.27
20890,38474,1,50000,2023-02-14,2023-04-07,#TBR01,1225.0,0,1.25,120,55,net,S1,480.0,24000000.0,,9,297.1,1.59,0.0,500.0,340.0,52250.0,2023-04-07,15565000.0,104.5
20892,37102,1,50000,2023-02-14,2023-04-07,#TBR01,399.0,0,1.25,120,55,net,A1,600.0,30000000.0,,,251.97,1.41,0.01,150.0,220.0,33000.0,2023-04-07,10120000.0,66.0
20898,38467,1,100000,2023-02-15,2023-03-04,#TBR01,625.0,0,1.25,120,55,net,A2,625.0,62500000.0,,,50.0,1.67,0.0,,,,,,
20936,34697,2,223000,2023-02-18,2023-06-20,,4999.9,0,1.25,122,70,actual,B03,4999.9,1114978614.3,,,7917.0,14.42,0.02,22.2,3740.0,83028.0,2023-06-20,,37.23
20940,38461,1,57600,2023-02-17,2023-04-05,#TBR01,1225.0,0,1.25,120,55,net,K2,360.0,20736000.0,,45,392.75,2.31,0.01,130.0,465.0,60450.0,2023-04-05,21390000.0,104.95
20941,38482,1,72000,2023-02-17,2023-03-24,#TBR01,1225.0,0,1.25,120,55,net,N2,360.0,25920000.0,,60,228.65,1.95,0.07,300.0,150.0,45000.0,2023-03-24,5250000.0,62.5
20943,37101,1,75000,2023-02-19,2023-04-12,#TBR01,899.0,0,1.25,120,55,gross,A,435.0,32625000.0,,,199.2,1.21,0.01,200.0,90.0,18000.0,2023-04-12,3960000.0,24.0
20944,37100,1,75000,2023-02-19,2023-04-21,#TBR01,399.0,0,1.25,120,55,gross,B,435.0,32625000.0,,,321.9,1.56,0.0,250.0,170.0,42500.0,2023-04-21,7990000.0,56.67
20948,38699,1,60000,2023-02-17,2023-04-13,#TBR01,120.0,0,1.25,120,55,gross,A1,255.0,15300000.0,,136,165.8,0.77,0.0,321.0,135.0,21660.0,2023-04-13,6285000.0,36.1
20949,38700,1,60000,2023-02-17,2023-04-25,#TBR01,60.0,0,1.25,120,55,gross,A2,360.0,21600000.0,,188,428.6,1.64,0.0,519.0,350.0,46500.0,2023-04-25,17250000.0,77.5
20953,38502,1,150000,2023-02-20,2023-04-26,#TBR01,1440.0,0,1.25,120,55,gross,Afnan1,1440.0,216000000.0,,3,534.5,3.96,0.0,1100.0,345.0,89750.0,2023-04-26,14255000.0,59.83
20954,38599,1,100000,2023-01-18,2023-04-02,,810.0,0,1.25,120,40,gross,T1,810.0,81000000.0,,,1714.58,23.17,0.32,87.0,940.2,81797.0,2023-04-02,54155520.0,81.8
20956,36139,1,100000,2023-02-17,2023-04-02,#TBR01,675.0,0,1.25,120,55,gross,2 Qomar,675.0,67500000.0,,3,364.5,3.47,0.0,340.0,400.0,65200.0,2023-04-02,19140000.0,65.2
20970,38590,1,50000,2023-02-17,2023-04-11,#TBR01,1385.44,0,1.25,120,55,gross,Saifuddin 2,1764.0,88200000.0,,,267.6,2.11,0.0,110.0,250.0,27500.0,2023-04-11,13000000.0,55.0
20971,38591,1,50000,2023-02-17,2023-04-11,#TBR01,1385.44,0,1.25,120,55,gross,Saifuddin 1,924.0,46200000.0,,,260.5,2.04,0.0,110.0,250.0,27500.0,2023-04-11,13000000.0,55.0
20973,38722,1,227290,2022-12-13,2023-02-27,#SiklusFarm,2400.0,0,1.25,120,55,net,A1,2400.0,545496000.0,,,2772.0,36.47,1.0,100.8,1715.9,172963.0,2023-02-27,82363200.0,76.1
20974,38723,1,224616,2022-12-13,2023-04-12,#SiklusFarm,2352.0,0,1.25,155,55,net,A2,2352.0,528296832.0,,4,6238.38,19.74,0.28,229.1,3391.49,158531.0,2023-04-12,226163626.0,70.58
20975,38724,1,213920,2022-12-13,2023-04-12,#SiklusFarm,2256.0,0,1.25,120,55,net,A3,2256.0,482603520.0,,4,5847.36,17.99,0.27,253.2,3394.85,178753.0,2023-04-11,214849098.0,83.56
20976,38725,1,206332,2022-12-06,2023-04-11,#SiklusFarm,2112.0,0,1.25,130,55,net,A4,2112.0,435773184.0,,4,7561.36,21.79,0.18,183.0,3841.65,151594.0,2023-04-11,269712172.0,73.47
20977,38726,1,213287,2022-12-06,2023-04-11,#SiklusFarm,2352.0,0,1.25,130,55,net,A5,2352.0,501651024.0,,4,8365.48,26.39,0.16,172.9,3922.34,144644.0,2023-04-11,280316316.0,67.82
20978,38729,1,290400,2022-12-19,2023-05-03,#SiklusFarm,2252.0,0,1.25,140,55,net,A6,2251.8,653922720.0,,17,10401.31,23.37,0.04,385.88,4006.47,225904.0,2023-05-03,260698632.0,77.79
20979,38730,1,267019,2022-12-19,2023-04-25,#SiklusFarm,2004.0,0,1.25,135,55,net,A7,2004.0,535106076.0,,198,7756.46,19.79,0.02,373.6,3368.76,187435.0,2023-04-25,201645918.0,70.2
20980,38737,1,254448,2022-12-13,2023-04-12,#SupplySurumana,2450.0,0,1.25,135,55,net,B1,2450.4,623499379.2,,,6646.78,30.35,0.33,211.8,3382.14,161512.0,2023-04-12,220710569.0,63.48
20981,38738,1,257034,2022-12-13,2023-04-13,#SupplySurumana,2550.0,0,1.25,148,55,net,B2,2550.0,655436700.0,,,6896.82,30.79,0.0,210.6,3559.72,159333.0,2023-04-13,240632848.0,61.99
20982,38739,1,208898,2022-12-13,2023-05-02,#SupplySurumana,2160.0,0,1.25,140,55,net,B3,2160.0,451219680.0,,,4661.5,15.54,0.19,221.9,2574.26,118959.0,2023-04-14,172434960.0,56.95
20988,38748,1,115662,2023-01-04,2023-05-04,#SiklusFarm,819.0,0,1.25,120,55,net,B12,819.2,94750310.4,,,2429.92,7.59,0.02,72.6,837.08,60772.0,2023-05-03,48994544.0,52.54
20989,38760,1,305760,2023-02-10,2023-06-06,#SiklusFarm,2352.0,0,1.25,120,55,net,C12,2353.0,719453280.0,,,1742.0,5.83,-0.01,30.8,376.2,11587.0,2023-06-06,28440720.0,3.79
20990,38761,1,255840,2023-02-10,2023-06-10,#SiklusFarm,1968.0,0,1.25,120,55,net,C13,1968.0,503493120.0,,,2047.0,7.06,-0.01,32.6,675.9,22034.0,2023-06-06,50489730.0,8.61
20991,38762,1,258090,2023-02-10,2023-06-08,#SiklusFarm,2193.0,0,1.25,120,55,net,C14,2193.0,565991370.0,,,6969.0,23.7,0.22,8116.37,2469.2,959857.0,2023-06-07,130476741.6,371.91
20991,38762,1,258090,2023-02-10,2023-06-08,#SiklusFarm,2193.0,0,1.25,120,55,net,C14,2193.0,565991370.0,,,6969.0,23.7,0.22,8116.37,2469.2,959857.0,2023-06-08,130476741.6,371.91
20992,38763,1,370760,2023-02-10,2023-06-03,#SiklusFarm,2852.0,0,1.25,120,55,net,C15,2851.8,1057333368.0,,,8261.0,41.51,0.42,322.46,2647.66,209689.0,2023-06-03,151341437.12,56.56
21019,24265,1,85000,2023-02-25,2023-06-13,akselerasi,600.0,0,1.25,108,30,net,Tirta A,599.82,50984598.0,,,2212.0,20.48,0.09,336.0,1497.0,95093.0,2023-06-13,115582600.0,111.87
21020,37150,1,170000,2023-02-25,2023-06-13,akselerasi  autofedder,1296.0,0,1.25,108,30,net,Tirta C,1296.0,220320000.0,,,4063.0,37.97,0.12,416.0,3000.0,193280.0,2023-06-14,224730000.0,113.69
21022,30609,1,250000,2023-03-11,2023-05-08,#JT12,1850.0,1,1.0,100,40,net,A,1850.0,462500000.0,,,1831.7,8.85,0.05,169.5,1092.0,185094.0,2023-05-08,41605200.0,74.04
21023,30607,1,250000,2023-03-11,2023-05-08,#JT12,1900.0,1,1.0,100,40,net,B,1900.0,475000000.0,,,1465.3,7.11,0.02,172.0,731.0,125732.0,2023-05-08,27485600.0,50.29
21024,38790,1,40000,2023-02-26,2023-04-25,#TBR01,706.86,0,1.25,120,55,net,2Nur,900.0,36000000.0,,,315.0,2.11,0.0,150.0,300.0,45000.0,2023-04-25,15000000.0,112.5
21025,38791,1,90000,2023-02-26,2023-04-23,#TBR01,700.0,0,1.25,120,55,gross,A2,700.0,63000000.0,,,790.8,5.42,0.06,519.0,758.0,90185.0,2023-04-23,38558000.0,100.21
21026,38514,1,20000,2023-02-26,2023-04-07,#TBR01,56.75,0,1.25,120,55,gross,1Bundar,72.25,1445000.0,,58,55.75,0.53,0.0,500.0,20.0,10000.0,2023-04-07,700000.0,50.0
21079,26021,1,100000,2023-02-11,2023-05-28,#JT03,1333.0,0,1.25,120,55,net,A,1332.98,133298010.0,,,2324.0,19.53,0.04,234.0,1206.0,64636.0,2023-05-28,10506340.0,64.64
21089,36656,1,70000,2023-03-04,2023-05-09,sanitas air 10 ppm,1800.0,0,1.25,100,60,actual,A1,1809.05,126633500.0,,273,528.4,2.54,0.01,103.0,215.0,22145.0,2023-05-09,11610000.0,31.64
21099,24569,1,92400,2023-03-04,2023-05-16,,500.0,0,1.25,120,55,actual,Mibama A,1620.0,149688000.0,,,1172.0,15.63,0.26,310.0,896.0,66125.0,2023-05-16,54292000.0,71.56
21127,38949,1,280000,2023-03-07,2023-06-07,#JT02,67.0,0,1.25,130,20,gross,Kolam A1,1000.0,280000000.0,,,2895.0,23.16,0.35,73.0,1900.0,138700.0,2023-06-07,106400000.0,49.54
21167,39029,,250000,2023-03-10,2023-06-10,,3500.0,0,1.25,120,30,actual,A1,3500.0,875000000.0,,57,4595.0,49.41,0.16,764.0,3699.0,230456.0,2023-06-10,,92.18
21167,39029,,250000,2023-03-10,2023-06-10,,3500.0,0,1.25,120,30,actual,A1,3500.0,875000000.0,,57,4595.0,49.41,0.16,764.0,3699.0,230456.0,2023-06-07,,92.18
21181,38459,1,35000,2023-03-12,2023-04-24,#TBR01,360.0,0,1.25,120,55,net,K1,360.0,12600000.0,,,288.9,1.77,0.01,130.0,315.0,40950.0,2023-04-24,17325000.0,117.0
21182,38481,1,35000,2023-03-12,2023-04-23,#TBR01,187.0,0,1.25,120,55,net,N1,234.0,8190000.0,,,146.5,1.02,0.01,220.0,150.0,33000.0,2023-04-23,6000000.0,94.29
21196,39070,1,75000,2023-02-12,2023-04-15,#TBR01,621.0,0,1.25,120,55,net,R1,621.0,46575000.0,,52,702.0,4.68,0.03,135.0,800.0,108000.0,2023-04-15,43200000.0,144.0
21197,39071,1,75000,2023-02-12,2023-04-15,#TBR01,575.0,0,1.25,120,55,net,R2,575.0,43125000.0,,52,730.0,4.74,0.03,135.0,800.0,108000.0,2023-04-15,43200000.0,144.0
21203,39087,1,30000,2023-02-17,2023-04-25,,375.0,0,1.25,120,55,gross,A3 tengah,375.0,11250000.0,,164,250.3,0.96,0.0,351.0,225.0,26360.0,2023-04-25,11625000.0,87.87
21269,39153,,450000,2023-03-18,2023-06-07,#SiklusFarm,2000.0,0,1.25,100,70,actual,A2,2000.0,900000000.0,,186,6728.0,84.1,1.66,143.3,4381.74,277512.0,2023-06-07,267697924.0,61.67
21271,39155,,450000,2023-03-18,2023-06-07,#SiklusFarm,2000.0,0,1.25,100,70,actual,A4,2000.0,900000000.0,,186,6360.0,79.5,1.66,133.8,4303.92,253338.0,2023-06-07,271661077.0,56.3
21273,39157,,450000,2023-03-18,2023-06-06,#SiklusFarm,2000.0,0,1.25,100,70,actual,A6,2000.0,900000000.0,,183,5709.0,72.27,0.77,128.82,3367.62,193350.0,2023-06-06,216983950.0,42.97
21280,39009,1,1600000,2023-03-01,2023-07-10,,32000.0,1,1.25,132,76,net,Pond16,32000.0,51200000000.0,,76,17606.9,113.59,0.25,3915.0,13763.47,1097340.0,2023-07-10,3588485.6,68.58
21281,39010,1,600000,2023-03-12,2023-07-19,,4180.0,0,1.25,129,76,net,Pond7,5000.0,3000000000.0,,,10723.0,86.48,0.09,,,,,,
21346,38478,1,35000,2023-03-21,2023-05-15,#TBR01,459.0,0,1.25,90,55,net,Z2,459.0,16065000.0,,,246.35,1.64,0.02,200.0,253.0,50600.0,2023-05-15,12650000.0,144.57
21347,37103,1,100000,2023-03-21,2023-05-21,#TBR01,810.0,0,1.25,120,55,net,1 Siyu,810.0,81000000.0,,,493.0,4.93,0.05,320.0,330.0,52300.0,2023-05-21,15870000.0,52.3
21349,37037,1,50000,2023-03-21,2023-06-01,#TBR01,660.0,0,1.25,120,55,gross,A1,660.0,33000000.0,,142,374.0,2.03,0.02,292.0,260.0,32180.0,2023-06-01,12820000.0,64.36
21350,37801,,60000,2023-03-21,2023-04-26,#TBR01,812.0,0,1.25,120,55,net,2Barat Anton,812.0,48720000.0,,,101.7,1.54,0.06,450.0,95.0,42750.0,2023-04-26,3420000.0,71.25
21360,38477,1,37500,2023-03-21,2023-05-17,#TBR01,459.0,0,1.25,120,55,net,Z1,459.0,17212500.0,,,283.15,1.77,0.02,150.0,590.0,88500.0,2023-05-17,29500000.0,236.0
21366,38504,1,100000,2023-03-21,2023-06-12,#TBR01,1250.0,0,1.25,120,55,gross,A2,440.0,44000000.0,,,652.0,3.84,0.02,756.0,467.0,70317.0,2023-06-12,22699000.0,70.32
21382,39011,1,600000,2023-03-21,2023-07-18,,5000.0,1,1.25,120,66,net,Pond2,5000.0,3000000000.0,,36,11426.2,91.41,0.04,,,,,,
21413,37209,1,50000,2023-03-25,2023-05-16,#TBR01,650.0,0,1.25,120,55,net,Candra1,650.0,32500000.0,,,448.85,4.53,0.12,260.0,600.0,74000.0,2023-05-16,29600000.0,148.0
21461,36615,1,100000,2022-10-21,2023-02-17,#JT03,945.0,0,1.25,119,55,net,A1,1200.0,120000000.0,,,2825.0,23.54,0.08,267.0,2825.0,121500.0,2023-02-17,323000.0,121.5
21485,36993,1,110000,2022-10-25,2023-02-22,#JT03,1200.0,0,1.25,120,55,net,A1,1200.0,132000000.0,,,3915.0,32.36,0.08,295.0,2735.0,111030.0,2023-02-22,423000.0,100.94
21595,36526,1,280000,2023-03-08,2023-06-07,#BD-Katalis01,2809.0,0,1.25,125,70,actual,A1,2809.0,786520000.0,,,1432.0,4.85,0.0,96.2,564.0,54257.0,2023-06-07,29892000.0,19.38
21596,33945,1,436750,2023-04-04,2023-07-15,,706.86,1,3.0,120,45,gross,Pond #1,900.0,393075000.0,,748,7360.8,13.91,0.11,,,,,,
21597,33946,1,410000,2023-04-04,2023-07-16,,706.86,1,3.0,120,45,net,Pond #2,900.0,369000000.0,,748,6990.81,13.07,0.02,,,,,,
21598,34490,,429336,2023-03-03,2023-05-29,,1056.0,0,1.25,100,55,net,Dungkek1,1056.0,453378816.0,,,7278.2,23.25,0.07,613.8,1795.12,151546.0,2023-05-28,99405152.84,35.3
21598,34490,,429336,2023-03-03,2023-05-29,,1056.0,0,1.25,100,55,net,Dungkek1,1056.0,453378816.0,,,7278.2,23.25,0.07,613.8,1795.12,151546.0,2023-05-29,99405152.84,35.3
21599,34491,,430056,2023-03-11,2023-05-28,,1056.0,0,1.25,100,55,net,Dungkek2,1056.0,454139136.0,,,1671.1,6.01,0.01,302.6,245.92,12897.0,2023-05-28,17673591.68,3.0
21600,34492,,330204,2023-03-11,2023-05-28,,1056.0,0,1.25,100,55,net,Dungkek3,1056.0,348695424.0,,,1550.9,5.58,0.01,58.7,426.12,25013.0,2023-05-28,27808591.0,7.58
21601,34493,,226728,2023-03-03,2023-05-28,,1056.0,0,1.25,100,55,net,Dungkek4,1056.0,239424768.0,,,1878.5,5.98,0.01,410.0,184.04,19436.0,2023-05-28,10028880.0,8.57
21602,34494,,284616,2023-03-03,2023-05-28,,1056.0,0,1.25,100,55,net,Dungkek5,1056.0,300554496.0,,,1672.3,5.39,0.01,40.4,179.32,7245.0,2023-05-28,13764603.2,2.55
21659,39614,1,75000,2023-04-06,2023-07-05,,1050.0,0,1.25,120,55,net,Petak 1,1050.0,78750000.0,,,1185.3,4.12,0.02,250.0,765.0,63700.0,2023-07-05,40030000.0,84.93
21660,39615,1,75000,2023-04-06,2023-07-05,,1050.0,0,1.25,120,55,net,Petak 2,1050.0,78750000.0,,,912.8,3.38,0.02,80.0,850.0,68000.0,2023-07-05,45050000.0,90.67
21661,30344,1,2800,2023-04-07,2023-05-28,,7.07,,2.5,90,55,net,KOLAM 1,9.0,25200.0,,,21.72,0.12,0.0,696.0,20.85,3652.0,2023-05-28,1251000.0,130.43
21662,30343,1,2800,2023-04-07,2023-05-30,,7.07,,2.5,90,55,net,KOLAM 2,9.0,25200.0,,,21.56,0.12,0.0,936.0,20.15,3198.0,2023-05-30,1209000.0,114.21
21663,30345,1,9375,2023-04-07,2023-06-10,,19.63,0,2.5,90,55,net,KOLAM 3,25.0,234375.0,,,75.09,0.36,0.0,2184.0,59.6,10290.0,2023-06-06,3576000.0,109.76
21680,24193,,150000,2023-04-07,2023-08-21,,1325.0,0,1.25,150,30,gross,Bunda 2,1325.0,198750000.0,,24,3111.1,22.88,0.1,366.0,1759.0,90101.0,2023-08-21,,60.07
21681,24216,,150000,2023-04-07,2023-08-21,,1161.0,0,1.25,160,30,gross,Bunda 3,1161.0,174150000.0,,16,1956.6,14.18,0.08,354.0,1291.0,63312.0,2023-08-21,,42.21
21684,38741,1,230826,2023-04-06,2023-06-06,#SiklusFarm,1710.0,0,1.25,120,55,net,B5,1710.0,394712460.0,,,671.0,6.05,0.1,119.8,112.5,13478.0,2023-06-06,5517000.0,5.84
21686,38742,1,230826,2023-04-06,2023-08-08,#SiklusFarm,1710.0,0,1.25,140,55,net,B6,1710.0,394712460.0,,,4824.0,28.54,0.43,234.3,2983.68,147915.0,2023-08-08,158677810.0,64.08
21687,38743,1,228344,2023-04-06,2023-06-10,#SiklusFarm,1596.0,0,1.25,120,55,net,B7,1596.0,364437024.0,,,832.0,7.85,0.17,77.0,273.06,21026.0,2023-06-10,15182136.0,9.21
21688,38744,1,230826,2023-04-06,2023-06-10,#SupplySurumana,1710.0,0,1.25,120,55,net,B8,1710.0,394712460.0,,,1202.0,10.83,0.21,85.85,403.28,34622.0,2023-06-10,21708562.4,15.0
21695,38749,1,358834,2023-04-06,2023-08-20,#SiklusFarm,2706.0,0,1.25,145,55,net,C1,2706.0,971004804.0,,,10572.0,56.23,0.43,315.15,5370.9,296725.0,2023-08-20,310857896.0,82.69
21696,38750,1,199652,2023-04-06,2023-06-10,#SiklusFarm,1500.0,0,1.25,120,55,net,C2,1500.0,299478000.0,,,937.0,6.69,0.05,75.57,173.81,13135.0,2023-06-10,9713545.66,6.58
21697,38751,1,221236,2023-04-06,2023-06-10,#SiklusFarm,1680.0,0,1.25,120,55,net,C3,1680.0,371676480.0,,,1289.0,11.61,0.1,65.0,458.32,29791.0,2023-06-10,26582560.0,13.47
21698,38752,1,210970,2023-04-06,2023-08-20,#SiklusFarm,1740.0,0,1.25,140,55,net,C4,1740.0,367087800.0,,,6569.0,41.31,0.34,284.18,3108.25,163313.0,2023-08-20,181396157.28,77.41
21699,38754,1,248216,2023-04-06,2023-08-21,#SiklusFarm,1884.0,0,1.25,145,55,net,C6,1884.0,467638944.0,,,6353.0,34.16,0.2,364.82,2519.87,171745.0,2023-08-21,138194406.32,69.19
21700,38755,1,312968,2023-04-06,2023-05-30,#SiklusFarm,2358.0,0,1.25,120,55,net,C7,2358.0,737978544.0,,,1716.0,19.95,-0.02,198.4,72.6,14404.0,2023-05-30,2419032.0,4.6
21701,38757,1,164606,2023-04-06,2023-06-10,#SiklusFarm,1083.0,0,1.25,120,55,net,C9,1083.0,178268298.0,,,1472.0,15.02,-0.02,120.0,825.0,99000.0,2023-06-08,33000000.0,60.14
21716,38297,1,110000,2023-04-08,2023-07-11,#TBR02,651.0,0,2.5,110,35,gross,sodi A2,651.0,71610000.0,,878,2533.8,5.73,0.01,292.0,1929.74,114224.0,2023-07-11,115809672.0,103.84
21728,34454,1,300000,2023-03-31,2023-07-29,oke,4200.0,0,1.25,120,55,net,A1,4200.0,1260000000.0,,12,3033.16,5.78,0.0,,,,,,
