cycle_id,survival_rate,ADP
16008,51.61024750352126,0.14857142857142858
16038,67.41906450882483,0.2488888888888889
16039,74.5585383772026,0.29874999999999996
16040,12.235340208840867,0.25666666666666665
16041,73.56602447918885,0.274
16042,51.97350166317426,0.32
16044,77.71541941947328,0.278
16045,59.85077748612581,0.22999999999999998
16046,71.57645369785872,0.37
16047,25.174539078187607,0.195
16048,37.756431565614925,0.32666666666666666
16049,32.39798214292168,0.33666666666666667
16050,44.24366644800777,0.3925
16051,44.1578799878988,0.49
16052,14.083124368607406,0.16333333333333333
16054,26.54465920326077,0.26
16055,29.33279297784817,0.24333333333333332
16056,23.84884467384096,0.3133333333333333
16057,31.675969997233047,0.35125
16058,24.6401159022568,0.24125000000000002
16065,99.65603435137577,0.236
16067,98.9674569282074,0.246
16086,99.82140659090912,0.215
16107,71.9777222818304,0.31
16108,53.70170391084188,0.2375
16136,38.68426772484755,0.03
16137,7.865040977282524,0.06
16138,47.17141909328995,0.09
16142,51.732233045767984,0.14500000000000002
16155,23.09665175836048,0.21666666666666667
16156,23.18916712814864,0.13999999999999999
16157,29.79348386946601,0.19666666666666666
16158,3.73406324104771,0.16333333333333333
16159,10.363096727872096,0.11
16160,31.231469946194885,0.17666666666666667
16161,13.780713932977356,0.22999999999999998
16162,40.67099079699397,0.29000000000000004
16163,25.098264279809182,0.21666666666666667
16164,97.78036279104236,0.18333333333333335
16165,34.97899456006498,0.17666666666666667
16166,16.34666242035055,0.135
16167,15.067382241878914,0.17
16251,90.74140114185722,0.178
16252,94.21174419367128,0.13
16253,91.45082371532834,0.164
16267,42.74999579732866,0.21999999999999997
16271,10.805905453492173,0.18666666666666665
16272,11.565002595479712,0.24000000000000002
16278,70.18411110840957,0.36
16293,98.96631757358163,0.29700000000000004
16294,47.4257984232161,0.33799999999999997
16298,57.19828382347115,0.19000000000000003
16323,52.131396916804064,0.2725
16325,98.48687241209804,0.02
16327,75.11848034086181,0.2125
16328,76.76182975518887,0.2425
16329,73.82996811388357,0.24
16330,87.74077665076192,0.17250000000000001
16331,77.9764480541073,0.215
16332,83.20416231674645,0.1875
16333,76.18396989906647,0.1925
16334,81.19054683885011,0.195
16335,92.41586967229858,0.30500000000000005
16336,65.37087014269414,0.31666666666666665
16337,89.84981592885332,0.26
16338,82.82342093095103,0.33
16339,67.98750128089236,0.215
16340,67.9807518720511,0.2
16341,99.0899143231333,0.235
16342,62.26931614865526,0.29500000000000004
16343,70.81101458163562,0.245
16344,77.78462146845112,0.235
16345,82.87216089921075,0.265
16347,99.6032231052716,0.29
16348,96.35390066270202,0.27
16349,24.53425788398158,0.28
16350,97.64794229255766,0.25
16351,65.75283577981273,0.2
16352,55.06465554619872,0.31
16354,70.01369317541646,0.23
16356,60.61212559037641,0.23
16358,66.29553359348084,0.23
16360,86.05697740193827,0.24
16361,84.37389548918328,0.15
16363,90.3307694014968,0.26
16365,99.01813610757708,0.28
16372,99.4007600794308,0.22599999999999998
16374,99.44167305912656,0.242
16384,99.95643777777777,0.07
16394,78.45275947516907,0.3233333333333333
16415,9.84156128398834,0.33999999999999997
16424,15.423598611854407,0.29
16428,16.41673977793476,0.24666666666666667
16429,13.405361907229906,0.41333333333333333
16469,12.922314189991017,0.15666666666666665
16483,52.34559424976594,0.28
16485,54.99779260205263,0.2933333333333333
16486,97.44668340230574,0.21
16487,22.18118497490513,0.365
16488,73.59364183282102,0.20625
16489,35.320096626301975,0.37
16497,60.82735295309621,0.25142857142857145
16498,66.37062728824553,0.3211111111111111
16499,55.61457476779309,0.3418181818181818
16500,12.27652217109158,0.36875
16501,73.08714053375576,0.2
16502,74.33941676271198,0.24571428571428575
16503,33.04156577009218,0.18875
16512,23.87174899814954,0.3609090909090909
16513,45.34527233558693,0.15142857142857144
16563,38.51973376005174,0.26
16575,94.68523656597544,0.312
16588,77.52962340839825,0.22666666666666668
16624,98.6628687945746,0.34714285714285714
16625,22.576452202599302,0.2928571428571428
16636,34.126602455026934,0.1475
16637,20.69454986237401,0.18857142857142858
16666,77.42004832554545,0.43
16675,73.7043855476033,0.39
16708,98.88230211339584,0.27375
16709,99.1906033128908,0.26375
16711,99.23017763912014,0.26625
16712,99.69712087259964,0.26625
16755,47.13022887289184,0.33
16799,41.05590122762287,0.27
16800,38.54549368025234,0.3275
16801,97.51907520118576,0.26666666666666666
16802,98.05187132933276,0.26833333333333337
16803,9.542874951802007,0.35000000000000003
16810,6.641692913568342,0.398
16811,37.896914228698,0.19000000000000003
16842,83.4304474057152,0.32833333333333337
16845,91.35410236275264,0.23545454545454544
16910,96.23091596612268,0.43374999999999997
16922,75.40847567240215,0.32875
16938,78.66877193620152,0.33375
16940,68.73349463165617,0.355
16941,70.12622621252625,0.33125
16942,68.81489250606388,0.33
16952,89.31719141905032,0.2927777777777778
16958,31.10326990470761,0.35333333333333333
16961,27.174398754995845,0.3931578947368421
17031,10.027711403210512,0.59
17032,98.24792548502352,0.28777777777777774
17033,92.49557582863233,0.28111111111111114
17034,40.64197486549456,0.24
17043,16.45276450071442,0.4025
17044,24.54413760628904,0.1575
17050,31.21918390333481,0.15
17076,75.12261307686954,0.3125
17112,5.191182403237313,0.14500000000000002
17117,55.151944752941866,0.15
17125,8.612816101499552,0.16999999999999998
17126,27.349065202207356,0.25
17162,79.39723476899711,0.2233333333333333
17191,99.02748941095942,0.29545454545454547
17192,99.57420052739472,0.3336363636363636
17193,67.32280673663327,0.34454545454545454
17194,98.42317739653852,0.2772727272727273
17201,5.383040798694339,0.26
17225,98.73218065851354,0.312
17233,51.68826894712857,0.3
17266,69.58385953254091,0.33555555555555555
17277,88.10021968700141,0.211
17278,80.052890959332,0.18
17325,21.368720624938653,0.19333333333333336
17330,42.12416118376376,0.12666666666666668
17339,23.356491184383056,0.23
17364,8.345385401929514,0.12
17384,50.98181881025351,0.19
17385,92.19616340947996,0.2425
17386,88.09987935908588,0.235
17401,48.50172401455658,0.23249999999999998
17402,89.58222020706424,0.19333333333333336
17403,38.5457684099764,0.33999999999999997
17404,83.66681618832837,0.472
17405,83.78489557747336,0.37
17449,99.24090450164142,0.215
17450,71.30452027163895,0.19000000000000003
17451,94.41243123170476,0.19000000000000003
17452,99.73418925661213,0.265
17453,96.895357372241,0.2625
17532,44.61020595336194,0.19062500000000002
17574,98.76317861729774,0.49375
17575,96.8662577385088,0.25999999999999995
17589,96.4973832776762,0.345
17609,93.29012009297698,0.15833333333333335
17624,81.11770172356935,0.3775
17625,67.9485763607465,0.28
17626,46.463646645725255,0.36999999999999994
17627,61.99812795168945,0.2833333333333333
17628,5.587468479125787,0.13444444444444445
17631,26.744206085528223,0.1461111111111111
17632,40.75769694787054,0.195
17633,34.21535981571734,0.193125
17634,38.34464232380021,0.18133333333333332
17636,46.84377727709809,0.185625
17637,24.241938410848253,0.14705882352941177
17639,64.67736976337301,0.2842857142857143
17640,17.555668720353726,0.1577777777777778
17686,88.22811194469162,0.20444444444444443
17687,5.350221168061239,0.13
17693,64.48125284810963,inf
17704,98.17755610306357,0.27
17706,96.11119564236732,0.33999999999999997
17717,99.3693706342268,0.354
17718,99.69068356143856,0.236
17719,76.50190588450161,0.248
17720,95.08472723231291,0.172
17721,99.88194221380472,0.19
17726,83.27382987252997,0.2711111111111111
17727,97.43721934937916,0.22
17728,97.24579559418184,0.1988888888888889
17729,84.48080897984232,0.26
17730,89.5040861010105,0.22666666666666668
17732,93.4145784046638,0.22
17733,97.3243846253352,0.23666666666666666
17734,82.57181312101123,0.23555555555555557
17735,94.65045507232216,0.2611111111111111
17736,82.23255112584106,0.23666666666666666
17738,95.74877869448322,0.24000000000000002
17739,91.99976163782192,0.24000000000000002
17740,91.70016989747396,0.24222222222222223
17741,77.5433977481647,0.26666666666666666
17742,86.51066303879577,0.23444444444444448
17743,71.11680510152358,0.26166666666666666
17744,79.36292056212858,0.23000000000000004
17745,99.42871662393163,0.20555555555555557
17746,74.11136268903437,0.28555555555555556
17747,76.09001143801918,0.27
17749,84.92929127305311,0.26333333333333336
17750,61.463265325938906,0.13666666666666666
17751,87.68429785570426,0.23888888888888887
17752,99.23060131144726,0.24444444444444446
17753,87.18205162444275,0.24333333333333332
17814,37.84841807095996,0.265
17828,91.07314646812569,0.16
17832,52.30915267053294,0.17
17834,29.37515072970575,0.14
17841,98.23747781833907,0.022499999999999992
17857,25.28454533847416,0.29
17860,95.44853246161593,0.1675
17875,37.59780689261531,
17879,75.2033391030538,0.22
17880,76.79498103021267,0.23
17881,70.09179494600717,0.27
17882,67.5813699473408,0.08
17883,65.35886575969484,0.23
17884,66.90487659282986,0.24
17885,69.05319100857473,0.2
17946,95.29001374975832,0.3
18027,97.76241119407908,0.19
18028,93.57414397366288,0.285
18029,89.01579456220287,0.4166666666666667
18103,27.5596338490056,0.12
18108,4.463545718413392,0.145
18127,23.058629812173123,0.2966666666666667
18128,19.294039379560928,0.26
18129,21.85713788392907,0.31
18130,24.931756699327348,0.22666666666666668
18133,31.030835451515145,0.27666666666666667
18134,29.575206585478792,0.33666666666666667
18140,34.80464837826203,0.26
18142,22.290404326114928,0.3666666666666667
18148,45.65383903054393,1.07
18223,50.650975726443,0.17
18237,31.696316799037163,0.38
18241,26.546877832689617,0.20800000000000002
18253,18.62496372006262,0.138
18269,98.62858042067406,0.11
18277,64.5876576782266,0.29833333333333334
18325,87.86347248559177,0.12
18326,34.94208818263235,0.33
18359,94.57494286615945,0.3671428571428571
18361,99.07549955567852,0.2675
18362,98.93929356925209,0.26
18363,99.73744670514672,0.27
18367,60.07430056624201,0.33
18403,83.57205449725184,0.245
18404,6.037678264901306,0.4
18405,21.60152764963493,0.43
18424,82.31928808073162,0.13
18427,68.19652693822728,inf
18431,44.95311302621486,0.14
18447,67.30965717358865,0.495
18465,31.65244395295753,0.3525
18466,27.788663079422733,0.4166666666666667
18467,14.576609906953491,0.25333333333333335
18468,21.82169155317994,0.34
18483,60.70234529829318,0.2225
18484,73.84281488914655,0.255
18488,61.53956298227558,0.2625
18516,3.2617933072733383,0.3725
18518,65.70383856418532,0.1975
18521,59.99234317787806,0.18
18523,28.542410816874884,0.16999999999999998
18603,74.01168930746178,0.14
18604,75.99051284855909,0.19666666666666666
18606,99.8756407792208,0.24833333333333332
18607,63.64046885312312,0.26
18608,80.83601197831307,0.25
18609,58.17146224438334,0.30833333333333335
18610,98.49132301851472,0.25166666666666665
18611,99.1345287729318,0.25666666666666665
18614,60.73296760207846,0.31666666666666665
18615,1.596774365849837,0.6166666666666666
18616,60.18767297762966,0.3433333333333333
18620,99.13762353826726,0.25
18626,51.47003461051509,0.22600000000000003
18631,3.829375236048893,0.17
18633,17.049143057760684,0.049999999999999996
18635,59.17558825164387,0.25333333333333335
18637,49.303054960251686,0.26333333333333336
18669,68.04992650518484,0.36777777777777776
18670,79.68618845209777,0.27999999999999997
18671,84.953541872167,0.30222222222222217
18672,71.64998471052265,0.36888888888888893
18673,81.41030632147914,0.22999999999999998
18674,98.83220042317706,0.27555555555555555
18675,98.32965914348176,0.3344444444444445
18676,91.83419894172644,0.24500000000000002
18677,91.68920566359292,0.27599999999999997
18678,93.67395892942096,0.24222222222222223
18679,23.43997225576969,0.03
18726,93.39390077455772,0.27714285714285714
18732,95.90832644802632,0.31777777777777777
18733,95.05850709644136,0.33555555555555555
18734,92.92456175124232,0.30444444444444446
18735,87.29217998294351,0.2475
18736,90.78020909006032,0.2942857142857143
18737,96.54660354033211,0.288
18739,99.58053132182832,0.305
18740,98.69196235079932,0.31777777777777777
18741,98.12837539474884,0.30777777777777776
18742,98.04242396486616,0.2785714285714286
18743,95.08307118368012,0.3275
18744,97.38037505933217,0.3277777777777778
18745,95.68638490933382,0.3257142857142857
18746,98.8986452357462,0.3466666666666667
18748,91.8014332475756,0.31285714285714283
18749,95.25661250672329,0.31555555555555553
18750,93.61729720292357,0.27599999999999997
18751,91.58005884319222,0.2557142857142857
18760,62.27658081167752,0.215
18819,68.2204431415387,0.21000000000000002
18820,57.53597165912563,0.262
18828,28.56903606812247,0.07
18829,45.243158739675664,0.13
18831,59.12184294031047,0.075
18832,69.75767847669802,0.03833333333333334
18833,52.97412933739732,0.051666666666666666
18834,61.375075623447216,0.07666666666666667
18876,48.16969763930136,0.15636363636363637
18877,54.89803243459617,0.21666666666666667
18901,98.8295424832575,0.17454545454545453
18902,49.674025429591325,0.21333333333333335
18912,54.26982196722694,0.37
18919,92.06955289552252,0.395
18920,88.2902685891468,0.47500000000000003
18921,79.7671020615506,0.4266666666666667
18922,92.47693261943968,0.3666666666666667
18923,92.71200837613664,0.37833333333333335
18924,74.780580317946,0.3116666666666667
18925,92.27094886222464,0.39166666666666666
18976,44.91204835117936,0.255
19047,87.62902980435673,0.38
19049,60.85638907190962,0.4
19050,69.45284737849649,0.3625
19061,68.96548894521598,0.2757142857142857
19062,83.2290512398415,0.21571428571428572
19063,18.40970373350906,0.27999999999999997
19064,83.5402510881386,0.18
19065,83.7724509046324,0.24166666666666667
19066,4.065044149708792,0.6699999999999999
19067,99.43856245490348,0.15571428571428572
19068,87.63858740509997,0.19571428571428573
19072,98.68708619065303,0.19666666666666666
19077,4.092504895983186,0.46499999999999997
19078,5.390591825926335,0.26
19088,98.82180256558256,0.1
19090,99.8863537878788,0.3225
19092,97.9981580531506,0.23750000000000002
19124,41.828898254141365,0.292
19238,58.92231818403477,0.12000000000000001
19239,59.733018387391496,0.20625
19247,74.79101569163771,0.22
19252,59.74570961006495,0.125
19253,63.28364746217775,0.08750000000000001
19261,87.60708026978172,0.2333333333333333
19294,91.30945335212168,0.27888888888888885
19300,99.60523466254875,0.19833333333333336
19301,99.5201496727428,0.07142857142857144
19304,98.17035825221885,0.25166666666666665
19306,95.35495417402034,0.284
19307,99.58372838846336,0.21375
19308,99.45701904635938,0.23166666666666666
19309,99.45250208606208,0.2644444444444444
19311,88.83230155717834,0.2814285714285715
19314,99.26196096402504,0.242
19315,99.82757412641824,0.2285714285714286
19316,99.9494292829284,0.22000000000000003
19317,99.74968771567212,0.258
19318,75.16256617729492,0.2475
19320,99.41587438663188,0.252
19321,99.54961002812,0.21
19324,99.01644759781882,0.29
19366,96.43069606816924,0.21000000000000002
19367,98.47080318981394,0.1875
19369,60.344642003119446,0.3075
19370,67.09110947532758,0.27
19372,99.37376178922383,0.20500000000000002
19483,93.1866016241295,0.3133333333333333
19484,96.08797217629862,0.36375
19518,98.46095498000642,0.31875
19529,99.07843843105968,0.2564285714285714
19530,89.59148220680825,0.24571428571428572
19534,99.52952560726312,0.28785714285714287
