cycle_id,pond_id,species_id,total_seed,area,initial_age,limit_weight_per_area,target_cultivation_day,target_size,pond_size,padat_tebar,total_feed,avg_feed_per_day,avg_growth_feed,size_harvest,weight_harvest,total_harvested,selling_price,cycle_lead_time,harvest_time,total_seed_type_actual,total_seed_type_gross,total_seed_type_net,pond_name_A,pond_name_A1,pond_name_A2,pond_name_A3,pond_name_A4,pond_name_Other,survival_rate,survival_rate_pred,avg_body_weight,avg_body_weight_pred
20671,38265,1,325000,2500.0,0,1.25,120,55.0,2500.0,812500000.0,7841.0,16.0,0.01,987.0,3528.03,225249,208673321,111,111,0,0,1,0,0,0,0,0,1,69.31,69.59,11.7,11.620969493597348
20672,38266,1,325000,2500.0,0,1.25,120,55.0,2500.0,812500000.0,7946.0,16.55,0.01,1025.0,4034.49,281114,224180418,109,109,0,0,1,0,0,0,0,0,1,86.5,87.87,10.68,11.365444369477409
20739,34025,1,50000,390.0,0,1.25,100,55.0,416.0,20800000.0,309.2,1.25,0.0,694.0,114.0,39420,5700000,67,67,0,1,0,0,1,0,0,0,0,78.84,77.79,3.02,4.008140638336981
20741,38463,1,35000,700.0,0,1.25,100,55.0,280.0,9800000.0,164.4,1.24,0.0,250.0,70.0,17500,3150000,56,56,0,1,0,0,1,0,0,0,0,50.0,52.04,3.33,3.8040602710312834
20742,38470,1,100000,700.0,0,1.25,100,55.0,1089.0,108900000.0,468.9,2.18,0.0,700.0,257.0,89950,10784000,71,71,0,0,1,0,1,0,0,0,0,89.95,90.39,2.46,3.9495330599873957
20750,37103,1,150000,810.0,0,1.25,120,55.0,810.0,121500000.0,664.0,9.35,0.0,415.0,645.0,82200,35125000,56,56,0,0,1,0,0,0,0,0,1,54.8,54.93,6.01,5.8520585588560055
20751,38465,1,120000,706.86,0,1.25,120,55.0,900.0,108000000.0,545.4,2.65,0.0,250.0,375.0,93750,17625000,73,73,0,0,1,0,0,0,0,0,1,78.13,77.18,2.8,4.196812181621125
20752,38464,1,120000,1024.0,0,1.25,120,55.0,1024.0,122880000.0,435.4,2.42,0.02,230.0,400.0,92000,18800000,90,65,0,0,1,0,0,0,0,0,1,76.67,76.47,3.08,4.866240194204943
20753,37801,1,25000,812.0,0,1.25,120,55.0,812.0,20300000.0,399.0,3.99,0.03,285.0,400.0,48750,20700000,60,60,0,0,1,0,0,0,0,0,1,100.0,99.25,5.88,6.2405580192849195
20754,38473,1,30000,1225.0,0,1.25,120,55.0,374.0,11220000.0,95.15,0.72,0.01,60.0,80.0,4800,4560000,50,50,0,0,1,0,0,0,0,0,1,16.0,28.66,16.6,11.313213441906086
20756,38504,1,100000,1250.0,0,1.25,120,55.0,440.0,44000000.0,191.5,2.1,0.02,228.0,110.0,12540,5500000,68,68,0,1,0,0,0,1,0,0,0,12.54,14.51,3.72,4.960845603985797
20758,37073,1,75000,600.0,0,1.25,120,55.0,600.0,45000000.0,259.9,1.61,0.01,130.0,87.0,11310,4350000,52,52,0,0,1,0,0,0,0,0,1,15.08,15.5,7.69,6.463846257206843
20762,38462,1,500000,1600.0,0,1.25,120,55.0,1600.0,800000000.0,574.0,6.31,0.0,550.0,160.0,42500,7580000,57,57,1,0,0,0,0,0,0,0,1,8.5,14.16,3.65,4.910472297192689
20763,37209,1,50000,650.0,0,1.25,120,55.0,650.0,32500000.0,446.1,3.6,0.03,380.0,460.0,53600,23160000,56,56,0,0,1,0,0,0,0,0,1,100.0,99.56,7.67,6.702219704342499
20764,38468,1,125000,625.0,0,1.25,120,55.0,625.0,78125000.0,856.3,6.49,0.0,380.0,675.0,125500,31800000,64,64,0,0,1,0,0,0,0,0,1,100.0,97.22,5.25,5.82161828888618
20765,38466,1,100000,625.0,0,1.25,120,55.0,625.0,62500000.0,584.9,5.68,0.02,380.0,420.0,79600,17900000,59,59,0,0,1,0,0,0,0,0,1,79.6,80.74,5.18,5.188400612832158
20770,38475,1,120000,360.0,0,1.25,120,55.0,360.0,43200000.0,628.1,2.61,0.02,130.0,302.0,39260,14496000,71,71,0,0,1,0,0,0,0,0,1,32.72,35.15,5.63,6.0083985068426
20771,38477,1,33000,1225.0,0,1.25,120,55.0,459.0,15147000.0,300.0,1.64,0.01,260.0,363.0,47190,16361000,61,61,1,0,0,0,0,0,0,0,1,100.0,99.05,6.05,5.8121363038610125
20798,38478,1,33000,1225.0,0,1.25,120,55.0,459.0,15147000.0,124.0,0.99,0.01,612.0,135.0,41310,4725000,43,43,1,0,0,0,0,0,0,0,1,100.0,96.48,3.26,3.5604487737570607
20800,38481,1,90000,1225.0,0,1.25,120,55.0,234.0,21060000.0,230.5,2.53,0.0,910.0,250.0,111500,7500000,43,43,1,0,0,0,0,0,0,0,1,100.0,98.9,2.22,3.341789425182375
20834,37074,1,100000,500.0,0,1.25,120,55.0,500.0,50000000.0,324.75,2.11,0.01,350.0,110.0,38500,3850000,52,52,0,0,1,0,0,0,0,0,1,38.5,40.14,2.85,3.613886737491524
20835,35864,1,75000,500.0,0,1.25,120,55.0,500.0,37500000.0,139.0,0.66,0.0,250.0,30.0,7500,1050000,71,71,0,0,1,0,0,0,0,0,1,10.0,12.3,4.97,5.046451935689584
20836,36968,1,225000,1156.0,0,1.25,120,55.0,1156.0,260100000.0,2049.2,7.94,0.04,498.0,1638.0,215340,85156000,68,68,0,0,1,1,0,0,0,0,0,95.71,93.32,6.5,6.690070369263768
20837,36969,1,225000,1156.0,0,1.25,120,55.0,1156.0,260100000.0,1387.9,6.28,0.02,600.0,938.0,184310,43477000,57,57,0,0,1,0,0,0,0,0,1,81.92,81.98,4.76,5.29103236096961
20841,38592,1,100000,540.0,0,1.25,120,55.0,540.0,54000000.0,955.6,4.59,0.0,390.0,945.0,115250,46220000,60,60,0,1,0,0,1,0,0,0,0,100.0,99.83,6.81,6.985273116235186
20845,38476,1,40000,266.0,0,1.25,120,55.0,266.0,10640000.0,194.55,1.13,0.01,160.0,170.0,27200,7650000,54,54,0,0,1,0,0,0,0,0,1,68.0,70.3,5.88,5.489749198494002
20846,25579,1,282000,1700.15,0,1.25,100,40.0,1700.15,479443174.2,1982.0,7.26,0.04,370.0,1920.36,212529,95291868,55,55,1,0,0,0,1,0,0,0,0,75.36,75.71,7.46,6.811994975736048
20847,25578,1,282000,1700.15,0,1.25,100,40.0,1700.15,479443174.2,1474.5,5.32,0.02,446.0,1167.56,157858,52386266,55,55,1,0,0,0,0,1,0,0,0,55.98,57.51,6.48,6.087919475081018
20848,33025,1,588000,3648.0,0,1.25,100,40.0,3648.0,2145024000.0,3111.0,11.07,0.03,600.0,2048.47,277771,85198752,56,56,1,0,0,0,0,0,1,0,0,47.24,52.29,6.05,6.131547438660698
20849,35913,1,384000,2915.0,0,1.25,100,40.0,2915.0,1119360000.0,2659.0,9.43,0.07,373.0,2650.17,289555,133319160,57,57,1,0,0,0,0,0,0,1,0,75.4,76.17,6.02,6.117655676960637
20850,38225,1,40000,273.0,0,1.25,120,55.0,273.0,10920000.0,205.16,1.33,0.01,570.0,240.5,73005,8482000,51,51,0,0,1,0,0,0,0,0,1,100.0,99.52,4.18,4.023474310189721
20886,38479,1,50000,1225.0,0,1.25,120,55.0,1225.0,61250000.0,297.25,1.79,0.02,75.0,250.0,18750,14000000,69,69,0,0,1,0,0,0,0,0,1,37.5,38.9,13.3,10.161214182584512
20890,38474,1,50000,1225.0,0,1.25,120,55.0,480.0,24000000.0,297.1,1.59,0.0,500.0,340.0,52250,15565000,52,52,0,0,1,0,0,0,0,0,1,100.0,99.2,5.8,5.584948295738772
20892,37102,1,50000,399.0,0,1.25,120,55.0,600.0,30000000.0,251.97,1.41,0.01,150.0,220.0,33000,10120000,52,52,0,0,1,0,1,0,0,0,0,66.0,64.98,6.67,6.08855407313604
20940,38461,1,57600,1225.0,0,1.25,120,55.0,360.0,20736000.0,392.75,2.31,0.01,130.0,465.0,60450,21390000,47,47,0,0,1,0,0,0,0,0,1,100.0,98.05,6.48,6.423356583617908
20941,38482,1,72000,1225.0,0,1.25,120,55.0,360.0,25920000.0,228.65,1.95,0.07,300.0,150.0,45000,5250000,35,35,0,0,1,0,0,0,0,0,1,62.5,62.8,3.3,3.3847986768569127
20943,37101,1,75000,899.0,0,1.25,120,55.0,435.0,32625000.0,199.2,1.21,0.01,200.0,90.0,18000,3960000,52,52,0,1,0,1,0,0,0,0,0,24.0,24.6,2.62,3.8347962988565145
20944,37100,1,75000,399.0,0,1.25,120,55.0,435.0,32625000.0,321.9,1.56,0.0,250.0,170.0,42500,7990000,61,61,0,1,0,0,0,0,0,0,1,56.67,55.79,2.8,4.171243773873328
20948,38699,1,60000,120.0,0,1.25,120,55.0,255.0,15300000.0,165.8,0.77,0.0,321.0,135.0,21660,6285000,55,55,0,1,0,0,1,0,0,0,0,36.1,40.34,3.05,3.7441179667335587
20949,38700,1,60000,60.0,0,1.25,120,55.0,360.0,21600000.0,428.6,1.64,0.0,519.0,350.0,46500,17250000,67,67,0,1,0,0,0,1,0,0,0,77.5,78.96,5.04,5.378294848700056
20953,38502,1,150000,1440.0,0,1.25,120,55.0,1440.0,216000000.0,534.5,3.96,0.0,1100.0,345.0,89750,14255000,65,65,0,1,0,0,0,0,0,0,1,59.83,59.83,3.88,4.65244311267923
20954,38599,1,100000,810.0,0,1.25,120,40.0,810.0,81000000.0,1714.58,23.17,0.32,87.0,940.2,81797,54155520,74,74,0,1,0,0,0,0,0,0,1,81.8,81.53,7.56,8.301594146164001
20956,36139,1,100000,675.0,0,1.25,120,55.0,675.0,67500000.0,364.5,3.47,0.0,340.0,400.0,65200,19140000,44,44,0,1,0,0,0,0,0,0,1,65.2,65.04,5.88,5.562633122397618
20970,38590,1,50000,1385.44,0,1.25,120,55.0,1764.0,88200000.0,267.6,2.11,0.0,110.0,250.0,27500,13000000,53,53,0,1,0,0,0,0,0,0,1,55.0,55.19,9.09,8.465928318098024
20971,38591,1,50000,1385.44,0,1.25,120,55.0,924.0,46200000.0,260.5,2.04,0.0,110.0,250.0,27500,13000000,53,53,0,1,0,0,0,0,0,0,1,55.0,55.89,9.09,8.129331430587383
20973,38722,1,227290,2400.0,0,1.25,120,55.0,2400.0,545496000.0,2772.0,36.47,1.0,100.8,1715.9,172963,82363200,76,76,0,0,1,0,1,0,0,0,0,76.1,76.37,5.94,6.976394426050817
20974,38723,1,224616,2352.0,0,1.25,155,55.0,2352.0,528296832.0,6238.38,19.74,0.28,229.1,3391.49,158531,226163626,120,120,0,0,1,0,0,1,0,0,0,70.58,71.01,11.17,11.733054140085489
20975,38724,1,213920,2256.0,0,1.25,120,55.0,2256.0,482603520.0,5847.36,17.99,0.27,253.2,3394.85,178753,214849098,120,119,0,0,1,0,0,0,1,0,0,83.56,82.65,10.18,11.368380252751633
20976,38725,1,206332,2112.0,0,1.25,130,55.0,2112.0,435773184.0,7561.36,21.79,0.18,183.0,3841.65,151594,269712172,126,126,0,0,1,0,0,0,0,1,0,73.47,75.38,13.03,12.82506128210197
20977,38726,1,213287,2352.0,0,1.25,130,55.0,2352.0,501651024.0,8365.48,26.39,0.16,172.9,3922.34,144644,280316316,126,126,0,0,1,0,0,0,0,0,1,67.82,69.17,14.13,12.919378361273083
20978,38729,1,290400,2252.0,0,1.25,140,55.0,2251.8,653922720.0,10401.31,23.37,0.04,385.88,4006.47,225904,260698632,135,135,0,0,1,0,0,0,0,0,1,77.79,77.09,11.12,11.601226630879296
20979,38730,1,267019,2004.0,0,1.25,135,55.0,2004.0,535106076.0,7756.46,19.79,0.02,373.6,3368.76,187435,201645918,127,127,0,0,1,0,0,0,0,0,1,70.2,70.23,9.41,10.811944440786109
20980,38737,1,254448,2450.0,0,1.25,135,55.0,2450.4,623499379.2,6646.78,30.35,0.33,211.8,3382.14,161512,220710569,120,120,0,0,1,0,0,0,0,0,1,63.48,63.95,11.72,11.510169374991472
20981,38738,1,257034,2550.0,0,1.25,148,55.0,2550.0,655436700.0,6896.82,30.79,0.0,210.6,3559.72,159333,240632848,121,121,0,0,1,0,0,0,0,0,1,61.99,62.79,12.32,12.235461195571851
20982,38739,1,208898,2160.0,0,1.25,140,55.0,2160.0,451219680.0,4661.5,15.54,0.19,221.9,2574.26,118959,172434960,140,122,0,0,1,0,0,0,0,0,1,56.95,60.52,12.19,11.64401634897481
20988,38748,1,115662,819.0,0,1.25,120,55.0,819.2,94750310.4,2429.92,7.59,0.02,72.6,837.08,60772,48994544,120,119,0,0,1,0,0,0,0,0,1,52.54,52.04,8.33,11.599178461109894
20989,38760,1,305760,2352.0,0,1.25,120,55.0,2353.0,719453280.0,1742.0,5.83,-0.01,30.8,376.2,11587,28440720,116,116,0,0,1,0,0,0,0,0,1,3.79,4.06,16.2,15.920083714869865
20990,38761,1,255840,1968.0,0,1.25,120,55.0,1968.0,503493120.0,2047.0,7.06,-0.01,32.6,675.9,22034,50489730,120,116,0,0,1,0,0,0,0,0,1,8.61,9.59,13.96,14.59717027015826
20992,38763,1,370760,2852.0,0,1.25,120,55.0,2851.8,1057333368.0,8261.0,41.51,0.42,322.46,2647.66,209689,151341437,113,113,0,0,1,0,0,0,0,0,1,56.56,57.48,8.38,9.33407051590495
21019,24265,1,85000,600.0,0,1.25,108,30.0,599.82,50984598.0,2212.0,20.48,0.09,336.0,1497.0,95093,115582600,108,108,0,0,1,0,0,0,0,0,1,100.0,98.85,18.03,15.03399739939784
21020,37150,1,170000,1296.0,0,1.25,108,30.0,1296.0,220320000.0,4063.0,37.97,0.12,416.0,3000.0,193280,224730000,108,109,0,0,1,0,0,0,0,0,1,100.0,99.22,17.39,14.330598846907455
21022,30609,1,250000,1850.0,1,1.0,100,40.0,1850.0,462500000.0,1831.7,8.85,0.05,169.5,1092.0,185094,41605200,58,58,0,0,1,1,0,0,0,0,0,74.04,72.74,3.84,4.661592512060381
21023,30607,1,250000,1900.0,1,1.0,100,40.0,1900.0,475000000.0,1465.3,7.11,0.02,172.0,731.0,125732,27485600,58,58,0,0,1,0,0,0,0,0,1,50.29,51.36,3.39,4.262591085973566
21024,38790,1,40000,706.86,0,1.25,120,55.0,900.0,36000000.0,315.0,2.11,0.0,150.0,300.0,45000,15000000,58,58,0,0,1,0,0,0,0,0,1,100.0,97.11,6.6,6.07500776981489
21025,38791,1,90000,700.0,0,1.25,120,55.0,700.0,63000000.0,790.8,5.42,0.06,519.0,758.0,90185,38558000,56,56,0,1,0,0,0,1,0,0,0,100.0,96.91,6.78,6.612070834446053
21026,38514,1,20000,56.75,0,1.25,120,55.0,72.25,1445000.0,55.75,0.53,0.0,500.0,20.0,10000,700000,40,40,0,1,0,0,0,0,0,0,1,50.0,56.13,2.0,3.007564395502588
21079,26021,1,100000,1333.0,0,1.25,120,55.0,1332.98,133298010.0,2324.0,19.53,0.04,234.0,1206.0,64636,10506340,106,106,0,0,1,1,0,0,0,0,0,64.64,64.38,13.95,13.485679576343127
21089,36656,1,70000,1800.0,0,1.25,100,60.0,1809.05,126633500.0,528.4,2.54,0.01,103.0,215.0,22145,11610000,66,66,1,0,0,0,1,0,0,0,0,31.64,32.25,6.57,7.177917296183776
21099,24569,1,92400,500.0,0,1.25,120,55.0,1620.0,149688000.0,1172.0,15.63,0.26,310.0,896.0,66125,54292000,73,73,1,0,0,0,0,0,0,0,1,71.56,71.86,13.06,10.000598547336551
21127,38949,1,280000,67.0,0,1.25,130,20.0,1000.0,280000000.0,2895.0,23.16,0.35,73.0,1900.0,138700,106400000,92,92,0,1,0,0,0,0,0,0,1,49.54,52.23,12.19,11.505515577531058
21167,39029,1,250000,3500.0,0,1.25,120,30.0,3500.0,875000000.0,4595.0,49.41,0.16,764.0,3699.0,230456,33729000,92,92,1,0,0,0,1,0,0,0,0,92.18,89.66,10.67,10.433601015410465
21181,38459,1,35000,360.0,0,1.25,120,55.0,360.0,12600000.0,288.9,1.77,0.01,130.0,315.0,40950,17325000,43,43,0,0,1,0,0,0,0,0,1,100.0,98.04,7.69,6.630675518163756
21182,38481,1,35000,187.0,0,1.25,120,55.0,234.0,8190000.0,146.5,1.02,0.01,220.0,150.0,33000,6000000,42,42,0,0,1,0,0,0,0,0,1,94.29,93.28,4.54,4.204246398669411
21196,39070,1,75000,621.0,0,1.25,120,55.0,621.0,46575000.0,702.0,4.68,0.03,135.0,800.0,108000,43200000,62,62,0,0,1,0,0,0,0,0,1,100.0,99.75,7.4,7.309009459983314
21197,39071,1,75000,575.0,0,1.25,120,55.0,575.0,43125000.0,730.0,4.74,0.03,135.0,800.0,108000,43200000,62,62,0,0,1,0,0,0,0,0,1,100.0,99.76,7.4,7.38429359092318
21203,39087,1,30000,375.0,0,1.25,120,55.0,375.0,11250000.0,250.3,0.96,0.0,351.0,225.0,26360,11625000,67,67,0,1,0,0,0,0,0,0,1,87.87,91.06,5.4,5.26742256070397
21269,39153,1,450000,2000.0,0,1.25,100,70.0,2000.0,900000000.0,6728.0,84.1,1.66,143.3,4381.74,277512,267697924,81,81,1,0,0,0,0,1,0,0,0,61.67,61.73,9.1,9.623236197229843
21271,39155,1,450000,2000.0,0,1.25,100,70.0,2000.0,900000000.0,6360.0,79.5,1.66,133.8,4303.92,253338,271661077,81,81,1,0,0,0,0,0,0,1,0,56.3,56.92,9.71,9.629101574836985
21273,39157,1,450000,2000.0,0,1.25,100,70.0,2000.0,900000000.0,5709.0,72.27,0.77,128.82,3367.62,193350,216983950,80,80,1,0,0,0,0,0,0,0,1,42.97,44.84,10.49,9.174192608869603
21346,38478,1,35000,459.0,0,1.25,90,55.0,459.0,16065000.0,246.35,1.64,0.02,200.0,253.0,50600,12650000,55,55,0,0,1,0,0,0,0,0,1,100.0,99.44,0.5,3.1708669647456373
21347,37103,1,100000,810.0,0,1.25,120,55.0,810.0,81000000.0,493.0,4.93,0.05,320.0,330.0,52300,15870000,61,61,0,0,1,0,0,0,0,0,1,52.3,52.57,6.92,5.937970188198598
21349,37037,1,50000,660.0,0,1.25,120,55.0,660.0,33000000.0,374.0,2.03,0.02,292.0,260.0,32180,12820000,72,72,0,1,0,0,1,0,0,0,0,64.36,63.8,7.21,6.687530572679669
21350,37801,1,60000,812.0,0,1.25,120,55.0,812.0,48720000.0,101.7,1.54,0.06,450.0,95.0,42750,3420000,36,36,0,0,1,0,0,0,0,0,1,71.25,71.39,2.2,2.9551521439725854
21360,38477,1,37500,459.0,0,1.25,120,55.0,459.0,17212500.0,283.15,1.77,0.02,150.0,590.0,88500,29500000,57,57,0,0,1,0,0,0,0,0,1,100.0,99.82,7.69,6.720790643129232
21366,38504,1,100000,1250.0,0,1.25,120,55.0,440.0,44000000.0,652.0,3.84,0.02,756.0,467.0,70317,22699000,83,83,0,1,0,0,0,1,0,0,0,70.32,71.2,6.09,6.490825768970019
21413,37209,1,50000,650.0,0,1.25,120,55.0,650.0,32500000.0,448.85,4.53,0.12,260.0,600.0,74000,29600000,52,52,0,0,1,0,0,0,0,0,1,100.0,99.97,7.84,7.264878071086124
21461,36615,1,100000,945.0,0,1.25,119,55.0,1200.0,120000000.0,2825.0,23.54,0.08,267.0,2825.0,121500,323000,119,119,0,0,1,0,1,0,0,0,0,100.0,99.82,20.0,17.98668192991333
21485,36993,1,110000,1200.0,0,1.25,120,55.0,1200.0,132000000.0,3915.0,32.36,0.08,295.0,2735.0,111030,423000,120,120,0,0,1,0,1,0,0,0,0,100.0,98.31,23.13,17.430094160710862
21595,36526,1,280000,2809.0,0,1.25,125,70.0,2809.0,786520000.0,1432.0,4.85,0.0,96.2,564.0,54257,29892000,91,91,1,0,0,0,1,0,0,0,0,19.38,20.63,10.39,10.558402368517697
21598,34490,1,429336,1056.0,0,1.25,100,55.0,1056.0,453378816.0,7278.2,23.25,0.07,613.8,1795.12,151546,99405152,87,86,0,0,1,0,0,0,0,0,1,35.3,34.47,12.39,10.448768553132451
21599,34491,1,430056,1056.0,0,1.25,100,55.0,1056.0,454139136.0,1671.1,6.01,0.01,302.6,245.92,12897,17673591,78,78,0,0,1,0,0,0,0,0,1,3.0,4.1,16.19,12.338364702886988
21600,34492,1,330204,1056.0,0,1.25,100,55.0,1056.0,348695424.0,1550.9,5.58,0.01,58.7,426.12,25013,27808591,78,78,0,0,1,0,0,0,0,0,1,7.58,10.21,13.44,12.926013106581243
21601,34493,1,226728,1056.0,0,1.25,100,55.0,1056.0,239424768.0,1878.5,5.98,0.01,410.0,184.04,19436,10028880,86,86,0,0,1,0,0,0,0,0,1,8.57,8.44,9.0,9.18925472344376
21602,34494,1,284616,1056.0,0,1.25,100,55.0,1056.0,300554496.0,1672.3,5.39,0.01,40.4,179.32,7245,13764603,86,86,0,0,1,0,0,0,0,0,1,2.55,3.75,18.18,15.879985642335098
21659,39614,1,75000,1050.0,0,1.25,120,55.0,1050.0,78750000.0,1185.3,4.12,0.02,250.0,765.0,63700,40030000,90,90,0,0,1,0,0,0,0,0,1,84.93,85.04,12.5,10.535176460079738
21660,39615,1,75000,1050.0,0,1.25,120,55.0,1050.0,78750000.0,912.8,3.38,0.02,80.0,850.0,68000,45050000,90,90,0,0,1,0,0,0,0,0,1,90.67,90.83,12.5,11.127592564046441
21661,30344,1,2800,7.07,0,2.5,90,55.0,9.0,25200.0,21.72,0.12,0.0,696.0,20.85,3652,1251000,51,51,0,0,1,0,0,0,0,0,1,100.0,95.15,2.96,3.1705562332248367
21662,30343,1,2800,7.07,0,2.5,90,55.0,9.0,25200.0,21.56,0.12,0.0,936.0,20.15,3198,1209000,53,53,0,0,1,0,0,0,0,0,1,100.0,95.0,3.14,3.1071459171982703
21680,24193,1,150000,1325.0,0,1.25,150,30.0,1325.0,198750000.0,3111.1,22.88,0.1,366.0,1759.0,90101,33729000,136,136,0,1,0,0,0,0,0,0,1,60.07,60.2,15.73,15.031497703030833
21681,24216,1,150000,1161.0,0,1.25,160,30.0,1161.0,174150000.0,1956.6,14.18,0.08,354.0,1291.0,63312,33729000,136,136,0,1,0,0,0,0,0,0,1,42.21,41.98,16.32,14.71941363066014
21684,38741,1,230826,1710.0,0,1.25,120,55.0,1710.0,394712460.0,671.0,6.05,0.1,119.8,112.5,13478,5517000,61,61,0,0,1,0,0,0,0,0,1,5.84,5.55,3.84,5.009643721745086
21686,38742,1,230826,1710.0,0,1.25,140,55.0,1710.0,394712460.0,4824.0,28.54,0.43,234.3,2983.68,147915,158677810,124,124,0,0,1,0,0,0,0,0,1,64.08,66.29,11.44,11.363859289455528
21687,38743,1,228344,1596.0,0,1.25,120,55.0,1596.0,364437024.0,832.0,7.85,0.17,77.0,273.06,21026,15182136,65,65,0,0,1,0,0,0,0,0,1,9.21,9.59,4.5,7.095878817631177
21688,38744,1,230826,1710.0,0,1.25,120,55.0,1710.0,394712460.0,1202.0,10.83,0.21,85.85,403.28,34622,21708562,65,65,0,0,1,0,0,0,0,0,1,15.0,15.25,4.38,6.177947720737874
21695,38749,1,358834,2706.0,0,1.25,145,55.0,2706.0,971004804.0,10572.0,56.23,0.43,315.15,5370.9,296725,310857896,136,136,0,0,1,0,0,0,0,0,1,82.69,82.79,10.83,11.438315835266527
21696,38750,1,199652,1500.0,0,1.25,120,55.0,1500.0,299478000.0,937.0,6.69,0.05,75.57,173.81,13135,9713545,65,65,0,0,1,0,0,0,0,0,1,6.58,5.66,5.06,6.252554102523864
21697,38751,1,221236,1680.0,0,1.25,120,55.0,1680.0,371676480.0,1289.0,11.61,0.1,65.0,458.32,29791,26582560,65,65,0,0,1,0,0,0,0,0,1,13.47,13.76,8.06,8.914790133448125
21698,38752,1,210970,1740.0,0,1.25,140,55.0,1740.0,367087800.0,6569.0,41.31,0.34,284.18,3108.25,163313,181396157,136,136,0,0,1,0,0,0,0,0,1,77.41,77.14,12.25,11.79748994694232
21699,38754,1,248216,1884.0,0,1.25,145,55.0,1884.0,467638944.0,6353.0,34.16,0.2,364.82,2519.87,171745,138194406,137,137,0,0,1,0,0,0,0,0,1,69.19,68.87,9.78,10.62675365431567
21700,38755,1,312968,2358.0,0,1.25,120,55.0,2358.0,737978544.0,1716.0,19.95,-0.02,198.4,72.6,14404,2419032,54,54,0,0,1,0,0,0,0,0,1,4.6,4.55,3.5,5.294649552288526
21701,38757,1,164606,1083.0,0,1.25,120,55.0,1083.0,178268298.0,1472.0,15.02,-0.02,120.0,825.0,99000,33000000,65,63,0,0,1,0,0,0,0,0,1,60.14,61.11,5.28,6.2355900320217605
21716,38297,1,110000,651.0,0,2.5,110,35.0,651.0,71610000.0,2533.8,5.73,0.01,292.0,1929.74,114224,115809672,94,94,0,1,0,0,0,0,0,0,1,100.0,98.15,13.29,11.692134742445237
21731,38482,1,75000,360.0,0,1.25,120,55.0,360.0,27000000.0,254.5,2.04,0.01,230.0,270.0,62100,10260000,37,37,0,1,0,0,0,0,0,0,1,82.8,82.69,4.34,4.159421813537484
21732,38461,1,75000,360.0,0,1.25,120,55.0,360.0,27000000.0,682.1,3.55,0.02,150.0,525.0,78750,23625000,52,52,0,1,0,0,0,0,0,0,1,100.0,98.99,6.29,6.224140207627058
21831,38470,1,75000,1089.0,0,1.25,150,55.0,1089.0,81675000.0,2137.1,5.37,0.0,283.0,1495.5,76450,96199000,110,110,0,1,0,0,1,0,0,0,0,100.0,98.77,9.96,11.175024203242433
21834,38465,1,80000,706.86,0,1.25,120,55.0,900.0,72000000.0,956.0,3.59,0.0,150.0,500.0,75000,21500000,86,86,1,0,0,0,0,0,0,0,1,93.75,95.38,6.6,7.371677863180991
21866,39811,1,144000,900.0,0,1.25,90,40.0,830.25,119556000.0,1509.0,5.01,0.01,121.0,970.0,117370,43650000,60,60,1,0,0,0,0,1,0,0,0,81.51,83.82,6.5,6.856716719655621
21882,39828,1,300000,1225.0,8,1.25,120,55.0,1225.0,367500000.0,7202.0,29.04,0.12,149.0,4200.0,310900,395500000,78,78,0,1,0,0,0,1,0,0,0,100.0,99.61,12.5,11.638452488564928
21892,36139,1,110000,675.0,0,1.25,120,55.0,675.0,74250000.0,735.2,4.18,0.06,50.0,425.0,21250,21250000,89,89,0,0,1,0,0,0,0,0,1,19.32,20.55,20.0,14.39799797474312
21907,39593,1,85000,750.0,0,1.25,79,55.0,750.0,63750000.0,1422.6,5.14,0.03,214.0,1068.0,110020,52488000,79,79,0,1,0,0,0,1,0,0,0,100.0,99.5,4.94,7.363837000306485
21908,39594,1,200000,2500.0,0,1.25,120,55.0,2500.0,500000000.0,926.5,5.06,-0.01,360.0,800.0,288000,16000000,57,58,0,1,0,0,1,0,0,0,0,100.0,98.35,2.88,4.231404530960096
21939,39658,1,76000,424.0,0,1.25,130,55.0,600.0,45600000.0,2295.0,15.3,0.04,222.0,1032.7,48956,12739000,123,123,0,0,1,0,0,0,0,0,1,64.42,63.69,16.13,14.543755789949659
21940,39659,1,100000,982.0,0,1.25,158,55.0,1050.0,105000000.0,4013.6,26.76,0.02,434.0,3390.65,221334,33729000,127,89,0,0,1,0,0,0,0,0,1,100.0,99.86,17.31,14.75418829340408
21970,35753,1,540000,1600.0,10,1.25,120,55.0,1600.0,864000000.0,9533.4,41.63,0.39,105.0,4550.0,477750,354900000,73,73,0,1,0,0,0,1,0,0,0,88.47,88.49,6.6,8.801542456422426
21971,35765,1,280000,1935.0,3,1.25,120,55.0,1935.0,541800000.0,5428.4,22.52,0.16,54.0,5850.0,315900,476775000,73,73,0,1,0,0,0,1,0,0,0,100.0,99.52,12.5,11.819134878882014
21983,39899,1,300000,1368.0,1,1.25,120,55.0,1368.0,410400000.0,4974.8,23.03,0.18,45.0,3500.0,157500,301000000,71,71,0,1,0,0,1,0,0,0,0,52.5,53.05,9.1,10.68242099891666
21988,39900,1,400000,900.0,1,1.25,120,55.0,900.0,360000000.0,7683.8,28.67,0.15,130.0,7100.0,440500,622300000,97,67,0,1,0,0,1,0,0,0,0,100.0,98.6,10.0,11.239300487244229
