cycle_id,pond_id,species_id,total_seed,area,initial_age,limit_weight_per_area,target_cultivation_day,target_size,pond_size,padat_tebar,total_feed,avg_feed_per_day,avg_growth_feed,size_harvest,weight_harvest,total_harvested,selling_price,cycle_lead_time,harvest_time,total_seed_type_actual,total_seed_type_gross,total_seed_type_net,pond_name_A,pond_name_A1,pond_name_A2,pond_name_A3,pond_name_A4,pond_name_Other,survival_rate,survival_rate_pred,avg_body_weight,avg_body_weight_pred,biomass,biomass_pred
24541,41483,1,451440,3200.0,0,1.2,90,40.0,3200.0,1444608000.0,5126.0,18.44,0.04,357.3,3334.54,397144,162803690,71,71,1,0,0,0,0,0,0,0,1,87.97,89.65,5.72,6.043017130110314,2445705.479109041,2300873.9951057727
24542,41484,1,516780,3775.2,0,1.25,90,40.0,3775.2,1950947856.0,5518.0,19.36,0.04,453.4,4152.74,472140,150517600,70,-205,1,0,0,0,0,0,0,0,1,91.36,88.83,5.55,6.244893445577494,2866753.769717759,2795296.0347888074
24543,41485,1,336700,2300.0,0,1.25,90,40.0,2300.0,774410000.0,3117.0,12.03,0.03,396.6,1765.83,233443,74682080,70,70,1,0,0,0,0,0,0,0,1,69.33,69.49,5.51,5.60889485654911,1312329.0027592392,1292466.6458545353
24544,41486,1,334800,2500.0,0,1.25,90,40.0,2500.0,837000000.0,3721.0,14.15,0.03,354.3,2886.19,340859,141266960,70,70,1,0,0,0,0,0,0,0,1,100.0,98.94,5.56,5.851568574009266,1938338.6438973723,1962332.948989209
24545,41487,1,302400,2200.0,0,1.25,90,40.0,2200.0,665280000.0,3373.0,13.12,0.07,438.8,3392.49,366787,117098530,70,-81,1,0,0,0,0,0,0,0,1,100.0,99.8,5.42,5.575268091850957,1682589.1488337782,1789094.210962382
24546,41488,1,280800,2100.0,0,1.25,90,40.0,2100.0,589680000.0,1886.0,9.38,0.05,271.0,2802.61,389276,59200000,57,-81,1,0,0,0,0,0,0,0,1,100.0,99.71,4.32,4.920790817439642,1377750.9631585942,1512678.7055777812
24569,38750,1,129624,1502.0,0,1.25,140,55.0,1500.0,194436000.0,2570.0,21.24,0.23,91.8,719.86,66083,33574270,99,99,0,0,1,0,0,0,0,0,1,50.98,52.26,5.99,8.161003476918824,552838.6366181048,522456.2553961419
24570,38751,1,145336,1679.0,0,1.25,140,55.0,1680.0,244164480.0,2982.0,22.59,0.08,85.0,1206.12,102520,57893760,99,99,0,0,1,0,0,0,0,0,1,70.54,70.83,6.22,8.10716283615951,834563.4122982904,880905.6766322317
24571,38753,1,143372,1663.0,0,1.25,140,55.0,1665.0,238714380.0,3038.0,23.37,-0.01,81.25,1059.63,86095,51656962,101,101,0,0,1,0,0,0,0,0,1,60.05,60.58,5.81,8.037444977705897,698090.3352619831,701991.7349434708
24572,38755,1,202292,2358.0,0,1.25,140,55.0,2358.0,477004536.0,3574.0,34.04,0.57,189.2,1332.87,126090,60305033,106,106,0,0,1,0,0,0,0,0,1,62.33,61.38,5.82,7.6506992453080676,949963.0695130154,927264.4300178728
24573,38757,1,94272,1083.0,0,1.25,140,55.0,1083.0,102096576.0,1186.0,9.56,-0.01,285.0,179.1,17015,7220800,106,106,0,0,1,0,0,0,0,0,1,18.05,18.6,4.72,7.66719644644972,134441.16147234573,131350.23065683866
24574,38758,1,153192,1775.0,0,1.25,140,55.0,1775.0,271915800.0,2817.0,22.01,-0.01,182.5,958.54,87467,44651900,101,101,0,0,1,0,0,0,0,0,1,57.1,57.34,6.12,7.455371772024561,654882.0393874923,687692.8453919147
24575,38759,1,231752,2694.0,0,1.25,140,55.0,2694.25,624397826.0,4660.5,44.39,0.65,167.5,1953.64,163617,93797005,106,106,0,0,1,0,0,0,0,0,1,70.6,71.68,6.02,7.717753845152672,1282071.9845225222,1221883.102686233
24609,37102,1,40000,399.0,0,1.25,120,55.0,600.0,24000000.0,238.1,4.33,0.07,116.0,150.0,17400,7050000,54,54,0,0,1,0,1,0,0,0,0,43.5,45.1,8.62,7.668793958415887,138345.0430098226,134116.79084158645
24649,39070,1,75000,621.0,0,1.25,120,55.0,621.0,46575000.0,280.6,2.42,0.0,300.0,300.0,90000,10200000,44,44,0,0,1,0,0,0,0,0,1,100.0,99.42,3.56,3.8183366737508,284714.2740782284,281763.1825877744
24650,38461,1,69000,360.0,0,1.25,120,55.0,360.0,24840000.0,285.2,5.09,0.25,200.0,252.5,50500,10100000,47,47,1,0,0,0,0,0,0,0,1,73.19,73.89,3.74,4.226950398496841,215507.2618120028,217461.59193173915
24652,38482,1,60000,360.0,0,1.25,120,55.0,360.0,21600000.0,347.5,5.99,0.0,135.0,360.0,48600,17280000,55,55,0,0,1,0,0,0,0,0,1,81.0,82.06,5.05,5.627405356113325,277070.9301135957,263824.7645481265
24670,42274,1,9820,19.62,0,1.25,100,55.0,25.0,245500.0,69.28,0.33,0.0,149.0,16.63,2478,718416,75,75,0,0,1,0,0,0,0,0,1,25.23,29.77,3.84,4.348155830711973,12711.459629685014,12864.046764489787
24671,42275,1,9820,19.62,0,1.25,100,55.0,25.0,245500.0,74.53,0.35,0.0,150.0,17.64,2646,758520,75,75,0,0,1,0,0,0,0,0,1,26.95,32.28,3.83,4.304539806365948,13644.943514040195,12972.254401446513
24672,42276,1,9820,19.62,0,1.25,100,55.0,25.0,245500.0,61.58,0.31,0.0,149.0,13.86,2065,598752,75,75,0,0,1,0,0,0,0,0,1,21.03,18.08,4.55,4.546716962523488,8072.495911414101,11696.175222576514
24673,42277,1,9820,19.62,0,1.25,100,55.0,25.0,245500.0,79.23,0.37,0.0,152.0,19.68,2991,838368,75,75,0,0,1,0,0,0,0,0,1,30.46,38.32,3.82,4.30936218125313,16216.233312747878,13527.223628183381
24674,42278,1,9820,19.62,0,1.25,100,55.0,25.0,245500.0,67.78,0.33,0.0,150.0,25.07,3761,1078010,75,75,0,0,1,0,0,0,0,0,1,38.3,39.25,3.92,4.473665285380256,17243.071792705392,18467.118337740645
24685,42865,1,95436,572.26,0,1.25,122,55.0,729.0,69572844.0,3176.48,5.49,0.01,239.36,1782.18,72751,118773700,122,122,1,0,0,0,0,0,0,0,1,76.23,74.99,14.36,13.586965013450602,972384.5262084513,1033738.8386303406
24686,42866,1,97605,572.26,0,1.25,120,55.0,729.0,71154045.0,2731.09,5.15,0.0,315.07,1199.7,68413,70358203,114,114,1,0,0,0,0,0,0,0,1,70.09,71.5,11.72,12.169291480243617,849265.3418743624,826524.2038157932
24688,42867,1,253773,1517.0,0,1.25,121,55.0,1517.0,384973641.0,8145.49,14.32,0.04,315.32,4285.05,197464,270090446,121,121,1,0,0,0,0,0,0,0,1,77.81,78.38,12.74,12.651771553008684,2516529.433895727,2514129.8198667583
24689,42838,1,253773,1517.0,0,1.25,122,55.0,1517.0,384973641.0,8625.33,15.16,0.01,323.3,4442.4,197468,284995867,122,122,1,0,0,0,0,0,0,0,1,77.81,78.38,13.51,12.985160316253229,2582842.8851084528,2558278.3933907817
24690,42839,1,253773,1517.0,0,1.25,122,55.0,1517.0,384973641.0,7962.98,14.09,0.01,574.82,3689.65,187051,226844131,122,122,1,0,0,0,0,0,0,0,1,73.71,73.6,12.69,12.454258512057258,2326168.1453999053,2396812.676254264
24691,42840,1,266787,1584.0,0,1.25,121,55.0,1584.0,422590608.0,8558.97,15.18,0.01,392.7,4463.11,215733,278384357,121,121,1,0,0,0,0,0,0,0,1,80.86,80.76,12.92,12.739952772600496,2744914.3130056276,2683092.147555684
24692,42841,1,247266,1470.0,0,1.25,121,55.0,1470.0,363481020.0,7691.61,13.52,0.02,350.63,3726.15,188380,227034488,121,121,1,0,0,0,0,0,0,0,1,76.19,75.89,12.68,12.439075233668696,2334194.549899125,2342094.375558995
24693,42842,1,238590,1419.0,0,1.25,120,55.0,1419.0,338559210.0,5600.15,10.75,0.01,449.1,2664.9,186355,148002266,114,114,1,0,0,0,0,0,0,0,1,78.11,78.02,9.85,9.743853554992851,1813798.052558818,1838256.7776131271
24694,42843,1,232083,1386.0,0,1.25,120,55.0,1386.0,321667038.0,6481.23,12.89,0.01,444.0,3580.36,194382,222759296,107,107,1,0,0,0,0,0,0,0,1,83.76,86.42,10.45,10.802210707060686,2166557.5818366306,2124227.8727975185
24695,42844,1,232083,1386.0,0,1.25,120,55.0,1386.0,321667038.0,6143.09,11.95,0.02,402.42,3048.43,183084,176614585,114,114,1,0,0,0,0,0,0,0,1,78.89,80.28,10.94,10.239966099706107,1907871.9036009645,1928397.149925079
24761,42909,1,527618,2894.44,0,1.25,125,55.0,2894.44,1527158643.92,5925.1,12.32,0.01,459.0,2211.92,240397,112386848,120,120,1,0,0,0,0,0,0,0,1,45.56,48.66,12.9,10.67418459823997,2740478.612823742,2398521.171042581
24762,42910,1,412776,2265.76,0,1.25,100,55.0,2265.76,935251349.76,5296.7,15.26,0.07,338.0,3263.01,325256,161215470,90,90,1,0,0,0,0,0,0,0,1,78.8,78.82,7.09,7.593025315623063,2470391.114456657,2313249.5216669347
24763,42911,1,379288,2079.36,0,1.25,100,55.0,2079.36,788676295.68,4645.8,12.69,0.01,381.0,2556.15,292080,118250276,94,94,1,0,0,0,0,0,0,0,1,77.01,77.28,5.92,7.265407705493971,2129591.01698892,2114201.9428736977
24764,42912,1,386204,2116.0,0,1.25,100,55.0,2116.0,817207664.0,4539.3,14.6,0.03,631.5,2652.74,318097,116761458,82,82,1,0,0,0,0,0,0,0,1,82.37,81.39,5.57,6.966641282199913,2189834.3555441233,2132453.460237803
24765,42913,1,393302,2157.6,0,1.25,100,55.0,2157.6,848588395.2,2821.2,9.31,0.0,559.5,926.74,119207,39155958,81,81,1,0,0,0,0,0,0,0,1,30.31,32.34,5.58,6.540148891830133,831866.8269996095,807520.800429543
24766,42914,1,394394,2162.25,0,1.25,149,55.0,2162.25,852778426.5,5811.4,12.74,0.02,643.0,3135.02,323455,155290913,116,116,1,0,0,0,0,0,0,0,1,82.01,81.99,7.44,8.634323161282813,2792026.1715493114,2617286.9932805304
24767,42915,1,208280,1600.0,0,1.25,125,55.0,1600.0,333248000.0,3711.8,8.16,0.03,525.0,1704.0,169840,85783204,114,114,1,0,0,0,0,0,0,0,1,81.54,80.42,7.26,8.376000123057766,1402969.7683880252,1347090.4876183928
24768,42916,1,190290,1466.89,0,1.25,100,55.0,1466.89,279134498.1,1712.1,5.56,0.0,300.0,342.74,46996,13907100,82,82,1,0,0,0,0,0,0,0,1,24.7,25.02,4.15,5.260591775182736,250459.70982666058,257209.58772852377
24769,42917,1,180400,1421.29,0,1.25,125,55.0,1421.29,256400716.0,3616.0,8.86,0.03,429.5,1676.84,127924,93139786,104,104,1,0,0,0,0,0,0,0,1,70.91,71.41,7.79,8.191900570709238,1055310.4500368414,1141992.772320966
24770,42918,1,208280,1664.64,0,1.25,125,55.0,1664.64,346711219.2,3774.7,8.3,0.03,429.1,1907.72,126042,110093450,114,114,1,0,0,0,0,0,0,0,1,60.52,60.49,8.62,8.86837293078023,1117313.6415124561,1207501.0384833948
24771,42826,1,226284,1400.0,0,1.25,120,55.0,1400.0,316797600.0,3423.89,7.8,0.0,429.0,1818.72,156223,94993284,95,95,1,0,0,0,1,0,0,0,0,69.04,70.8,7.78,8.074847143254214,1293663.7673626086,1281033.5015172402
24772,42827,1,226284,1400.0,0,1.25,120,55.0,1400.0,316797600.0,4176.23,9.34,0.01,585.0,1997.4,168178,106576160,98,98,1,0,0,0,0,1,0,0,0,74.32,76.15,8.6,8.312350910754331,1432344.958271975,1432750.0983331648
24773,42828,1,226284,1400.0,0,1.25,120,55.0,1400.0,316797600.0,3066.05,8.22,0.01,599.0,1902.3,190870,94688080,84,84,1,0,0,0,0,0,1,0,0,84.35,84.8,7.45,7.572703726975351,1453117.273251347,1412684.894132597
24774,42829,1,224208,1400.0,0,1.25,120,55.0,1386.0,310752288.0,4530.67,9.98,0.01,372.0,2538.8,183582,145240600,99,99,1,0,0,0,0,0,0,1,0,81.88,81.19,8.63,8.538232782098374,1554252.7236247135,1604056.8485745052
24775,42830,1,224208,1400.0,0,1.25,120,55.0,1386.0,310752288.0,3580.66,8.57,0.01,537.0,1856.07,166138,96391438,94,94,1,0,0,0,0,0,0,0,1,74.1,76.23,8.23,7.934090125587779,1356045.1628485355,1363815.5742518231
24776,42831,1,226284,1400.0,0,1.25,120,55.0,1400.0,316797600.0,3564.01,8.84,0.01,511.0,2156.23,184632,114644932,87,87,1,0,0,0,0,0,0,0,1,81.59,80.37,8.06,7.927745191894592,1441775.0254062507,1473292.779783526
24777,42832,1,226284,1400.0,0,1.25,120,55.0,1406.0,318155304.0,4875.02,10.42,0.04,459.0,3048.75,185060,182376160,100,100,1,0,0,0,0,0,0,0,1,81.78,81.99,9.34,9.16940913568215,1701202.7839664477,1774446.2439358756
24778,42833,1,236664,1400.0,0,1.25,120,55.0,1480.0,350262720.0,4012.6,9.22,0.02,598.0,2117.0,178876,112678556,96,96,1,0,0,0,0,0,0,0,1,75.58,76.7,8.36,8.317257132649774,1509759.2273457737,1501178.8362751487
24808,42953,1,15000,72.0,0,2.0,100,55.0,72.0,1080000.0,240.25,0.61,0.0,195.0,170.0,16250,10160000,69,69,0,1,0,0,1,0,0,0,0,100.0,81.41,6.35,5.726558060033792,69929.86375010264,91899.64609087027
24814,33945,1,372000,706.86,0,3.0,95,38.0,900.0,334800000.0,7502.33,15.31,-0.01,1009.9,5119.04,337894,311254757,95,94,0,0,1,0,0,0,0,0,1,90.83,90.68,12.5,11.74876117347249,3963204.907143006,3802081.1932646674
24815,33946,1,327000,706.86,0,3.0,95,37.0,900.0,294300000.0,7025.94,14.52,-0.02,514.0,4837.24,296796,300876800,95,95,0,0,1,0,0,0,0,0,1,90.76,92.08,13.9,12.075179063724942,3635855.7363740816,3562257.8192988248
24819,24569,1,250000,500.0,0,1.25,120,55.0,1620.0,405000000.0,4525.0,24.86,0.13,679.0,3747.3,275209,235770600,96,96,0,0,1,0,0,0,0,0,1,100.0,99.29,11.18,10.837868823162983,2690229.9886296317,2621896.0112937274
24834,41486,1,327600,2500.0,0,1.25,90,40.0,2500.0,819000000.0,5115.0,68.2,1.62,406.8,5373.72,273261,0,81,81,1,0,0,0,0,0,0,0,1,83.41,84.02,10.77,9.751339166053247,2684051.4248133563,2830931.688866924
24836,41488,1,277488,2100.0,0,1.25,90,40.0,2100.0,582724800.0,4017.0,53.56,0.01,417.9,3111.92,192713,0,76,76,1,0,0,0,0,0,0,0,1,69.45,70.46,9.35,7.8647655234959455,1537703.5779643755,1663082.7901604567
24846,42894,1,175000,1400.0,0,1.25,100,55.0,1400.0,245000000.0,752.5,11.94,0.18,57.0,130.0,7410,8190000,64,64,0,0,1,0,0,0,0,0,1,4.23,4.62,17.54,13.327074259765006,107749.39539020006,108965.81377630914
24886,43001,1,100000,1050.0,0,2.0,120,45.0,1050.0,105000000.0,2768.7,6.74,0.0,519.0,2050.0,112450,127738750,108,108,0,0,1,0,0,0,0,0,1,100.0,99.53,12.26,12.092723962742047,1203588.816011716,1252426.7949269773
24888,43003,1,100000,1050.0,0,2.0,120,45.0,1050.0,105000000.0,2142.2,6.69,0.02,298.0,1701.5,113763,91541953,86,86,0,0,1,0,0,0,0,0,1,100.0,99.68,10.27,10.255300705928631,1022248.374366966,1063894.2036492422
24889,43004,1,440000,2805.0,1,1.25,100,45.0,2805.0,1234200000.0,2635.35,18.56,0.06,407.0,1573.06,204060,33729000,67,67,1,0,0,0,0,0,0,0,1,46.38,47.26,5.2,5.077168009834449,1055766.6246370145,1155475.6016594996
24890,43005,1,440000,2805.0,1,1.25,100,45.0,2805.0,1234200000.0,1824.05,13.12,0.24,771.0,1173.0,210040,33729000,71,71,1,0,0,0,0,0,0,0,1,47.74,48.05,3.2,4.44561225971168,939891.3439482434,1026441.814411675
24891,43006,1,427000,2550.0,1,1.25,100,45.0,2550.0,1088850000.0,2043.0,14.39,0.13,723.0,1461.8,260187,33729000,79,79,1,0,0,0,0,0,0,0,1,60.93,60.01,3.11,4.9653269964730224,1272328.7959591376,1245836.0045960883
24892,43007,1,440000,3192.0,1,1.25,100,45.0,3192.0,1404480000.0,2774.75,20.86,0.36,252.0,2247.35,281809,33729000,61,61,1,0,0,0,0,0,0,0,1,64.05,64.52,3.47,4.52566211135542,1284781.1654684674,1344007.9159700025
24893,43008,1,440000,3024.0,1,1.25,100,45.0,3024.0,1330560000.0,1821.35,14.81,0.38,342.0,2180.2,244205,546,55,55,1,0,0,0,0,0,0,0,1,55.5,54.53,4.14,4.691606886129009,1125666.6234027052,1207025.235679997
24894,43009,1,440000,3190.0,1,1.25,100,45.0,3190.0,1403600000.0,2760.75,20.76,0.36,189.0,2452.16,230463,33729000,61,61,1,0,0,0,0,0,0,0,1,52.38,52.01,4.09,4.560519252830501,1043647.4678947431,1206166.5101723236
24895,43010,1,440000,2784.0,1,1.25,100,45.0,2784.0,1224960000.0,3744.0,24.15,0.33,248.0,2488.99,184331,33729000,84,84,1,0,0,0,0,0,0,0,1,41.89,42.78,3.59,6.206018151701661,1168171.2087311072,1216558.8739605474
24946,37038,1,75000,756.0,0,1.25,120,55.0,756.0,56700000.0,502.9,2.72,0.01,580.0,422.0,55540,21660000,70,70,0,1,0,0,1,0,0,0,0,74.05,74.49,7.49,6.8236492806829085,381220.22618855233,358250.0271196144
24948,38470,1,75000,1089.0,0,1.25,120,55.0,1089.0,81675000.0,1054.7,3.69,0.01,310.0,789.0,79640,41856000,84,84,0,1,0,0,1,0,0,0,0,100.0,99.17,8.89,9.357246973252492,695968.6367530872,679961.2536107139
24949,37101,1,67000,435.0,0,1.25,120,55.0,435.0,29145000.0,1228.95,3.59,0.0,100.0,535.0,24400,34945000,91,91,0,1,0,1,0,0,0,0,0,36.42,39.79,20.8,15.078070661776746,401970.8091935048,394196.94377919997
24950,37100,1,67000,435.0,0,1.25,120,55.0,435.0,29145000.0,1049.05,3.0,0.0,115.0,800.0,37000,55400000,94,94,0,1,0,0,0,0,0,0,1,55.22,54.49,20.5,14.8880698644006,543538.1210304965,540910.4406696062
24965,38466,1,70000,625.0,0,1.25,120,55.0,625.0,43750000.0,512.0,4.49,0.05,550.0,720.0,94250,35200000,53,53,0,0,1,0,0,0,0,0,1,100.0,99.55,6.75,6.83116540893246,476029.76152145845,477129.65737641166
24966,38467,1,70000,625.0,0,1.25,120,55.0,625.0,43750000.0,568.5,4.62,0.06,390.0,1100.0,119400,55060000,53,53,0,0,1,0,0,1,0,0,0,100.0,99.75,8.2,7.532443291190379,525952.8528073683,555951.3721501958
24987,36377,1,210000,1404.0,10,1.25,120,55.0,1404.0,294840000.0,3920.0,62.22,1.45,80.0,2500.0,200000,237500000,63,63,1,0,0,0,0,1,0,0,0,95.24,93.94,11.01,9.651148257530224,1903920.6213560174,1851076.3127291433
25019,29309,1,300000,1225.0,0,2.9,130,60.0,1225.0,367500000.0,3681.6,9.51,0.01,128.88,1697.0,106649,95195000,79,79,0,0,1,0,0,0,0,0,1,35.55,35.87,7.14,7.848560344948926,844583.5787199539,924436.6310923755
25020,35069,1,300000,1225.0,0,2.9,130,60.0,1225.0,367500000.0,3799.9,9.69,0.01,129.24,1811.0,113823,101484200,79,79,0,0,1,0,0,0,0,0,1,37.94,38.14,7.67,7.9749565865633505,912494.5326345785,987487.239397672
25021,34799,1,300000,1225.0,0,2.9,130,60.0,1225.0,367500000.0,4139.0,10.4,0.02,214.16,1808.0,109682,102561600,80,80,0,0,1,0,0,0,0,0,1,36.56,37.31,7.98,8.125260512945417,909460.4092139807,987469.5552684732
25022,34798,1,300000,1225.0,0,2.9,130,60.0,1225.0,367500000.0,3796.0,9.56,0.02,125.79,1712.0,101920,97968000,80,80,0,0,1,0,0,0,0,0,1,33.97,35.5,8.45,8.117049346843002,864465.7554387797,931576.1168035305
25023,43131,1,101644,900.0,1,1.25,120,55.0,750.0,76233000.0,2810.0,8.1,0.03,125.0,1742.0,105050,100276800,74,74,0,0,1,0,0,0,0,0,1,100.0,99.19,9.62,9.49034579166332,956823.150315879,1019826.9133084549
25024,43132,1,107190,900.0,1,1.25,120,55.0,800.0,85752000.0,3351.0,9.13,0.02,112.0,2111.0,109935,122206400,78,78,0,0,1,0,0,0,0,0,1,100.0,99.33,11.92,10.835859076924962,1153713.7130347341,1170866.7137424909
25025,43130,1,121482,900.0,1,1.25,120,55.0,950.0,115407900.0,3306.0,10.46,0.04,126.0,1996.0,125084,122154800,68,68,0,0,1,0,0,0,0,0,1,100.0,97.86,8.86,8.948576931661673,1063827.274923944,1146240.1172840006
25049,43211,1,192038,1068.65,0,1.25,120,55.0,1068.65,205221408.7,4548.0,11.23,0.01,291.6,3483.82,171014,33729000,106,106,1,0,0,0,1,0,0,0,0,89.05,89.86,6.96,8.144374437076802,1405436.799203213,1468791.8355498493
25050,43212,1,252329,1419.4,0,1.25,120,55.0,1419.4,358157044.25,3934.0,10.72,0.0,282.6,2456.87,169856,33729000,99,99,1,0,0,0,0,1,0,0,0,67.32,67.64,6.28,7.388232109745554,1260988.9948215184,1237323.4133823623
25051,43213,1,270193,1501.44,0,1.25,120,55.0,1501.44,405678577.92,3425.0,10.29,0.0,322.6,2064.6,167539,33729000,99,99,1,0,0,0,0,0,1,0,0,62.01,62.43,7.32,7.478138201494644,1261423.4935062227,1295637.6940580348
25052,43214,1,275850,1434.18,0,1.25,120,55.0,1434.18,395619932.25,5039.0,13.55,0.02,307.1,3360.31,215475,33729000,98,98,1,0,0,0,0,0,0,1,0,78.11,77.86,5.92,7.421002696721067,1593859.2862031483,1653306.0404307828
25053,43215,1,264816,1417.4,0,1.25,120,55.0,1417.4,375350198.4,5979.0,14.91,0.04,279.4,4801.26,250806,33729000,105,105,1,0,0,0,0,0,0,0,1,94.71,95.68,6.42,8.988373339851302,2277437.6231534486,2278970.959666773
25054,43216,1,158154,872.0,0,1.25,120,55.0,872.0,137910288.0,3539.0,8.85,0.03,286.8,2600.13,141820,33729000,105,105,1,0,0,0,0,0,0,0,1,89.67,92.77,6.2,8.214624769698684,1205245.357957639,1199387.0898147447
25072,38463,1,50000,280.0,0,1.25,120,55.0,280.0,14000000.0,360.9,2.19,0.01,540.0,150.0,25800,8250000,68,68,0,1,0,0,1,0,0,0,0,51.6,55.45,6.07,5.930391652097184,164420.10855439445,149258.5329789574
25073,38791,1,105000,700.0,0,1.25,120,55.0,700.0,73500000.0,640.9,3.79,0.02,550.0,654.5,90830,31714500,68,68,0,1,0,0,0,1,0,0,0,86.5,89.03,7.42,6.893124369189465,644379.605718385,630558.9573850583
25077,38760,1,216508,2352.0,0,1.25,145,55.0,2353.0,509443324.0,1725.0,21.3,-0.03,266.6,319.64,42608,11062897,82,82,0,0,1,0,0,0,0,0,1,19.68,19.46,4.81,6.381048860894041,268849.2654703074,264195.16946311254
25078,38761,1,182020,1968.0,0,1.25,145,55.0,1968.0,358215360.0,596.0,14.9,0.62,137.6,19.38,2667,687602,55,55,0,0,1,0,0,0,0,0,1,1.47,1.06,3.73,4.779389049384711,9221.410584551453,15585.51616614654
25079,38762,1,201180,2193.0,0,1.25,145,55.0,2193.0,441187740.0,1086.0,14.1,-0.03,92.0,183.0,16836,8527800,83,83,0,0,1,0,0,0,0,0,1,8.37,8.53,6.53,7.716791137100199,132425.18269404306,134907.02482985985
25080,38763,1,262492,2852.0,0,1.25,145,55.0,2851.8,748574685.6,921.0,12.62,-0.04,164.0,437.2,35850,19590700,77,77,0,0,1,0,0,0,0,0,1,13.66,14.05,8.2,8.159672524958701,300929.75083921506,294946.4343789086
25081,38764,1,287400,3128.0,0,1.25,145,55.0,3127.8,898929720.0,643.0,13.12,-0.06,113.3,75.13,8512,3181004,55,55,0,0,1,0,0,0,0,0,1,2.96,3.94,3.94,6.825364632320011,77287.42593595358,73428.20008892674
25088,37209,1,75000,650.0,0,1.25,120,55.0,650.0,48750000.0,550.4,2.98,0.02,535.0,415.0,57100,19404000,63,63,0,0,1,0,0,0,0,0,1,76.13,78.84,8.25,6.893102772823004,407589.1669570242,361731.4733989086
25130,43235,1,449540,1962.5,0,1.25,120,50.0,2500.0,1123850000.0,11785.0,28.54,0.11,289.5,5037.96,290759,256709500,105,105,1,0,0,0,1,0,0,0,0,64.68,66.3,9.54,9.958208414755465,2967994.4261399605,2994845.0652642148
25131,43236,1,449540,1962.5,0,1.25,120,50.0,2500.0,1123850000.0,8626.0,24.93,0.06,142.5,4766.4,319707,241108120,88,88,1,0,0,0,0,1,0,0,0,71.12,69.05,9.71,9.632210714915171,2989909.195302638,2951683.060417499
25132,43237,1,471224,1962.5,0,1.25,120,50.0,2500.0,1178060000.0,9581.0,22.39,0.05,278.5,4767.93,270006,246888248,110,110,1,0,0,0,0,0,1,0,0,57.3,57.58,8.41,9.461888861178666,2567301.677407408,2733360.117427001
25133,43238,1,459548,1962.5,0,1.25,120,50.0,2500.0,1148870000.0,9408.0,22.62,0.05,209.5,3551.7,231135,177629820,109,109,1,0,0,0,0,0,0,1,0,50.3,51.26,7.95,9.135793705456772,2152066.89302214,2158637.725369042
25134,43239,1,449540,1962.5,0,1.25,120,50.0,2500.0,1123850000.0,12693.0,29.45,0.11,360.5,6853.4,351974,364341980,110,110,1,0,0,0,0,0,0,0,1,78.3,77.58,9.33,10.6097705056509,3700190.693646975,3894157.953486193
25135,43240,1,436424,1962.5,0,1.25,120,50.0,2500.0,1091060000.0,6855.0,18.43,0.06,184.0,3466.75,201902,177887650,99,99,1,0,0,0,0,0,0,0,1,46.26,47.08,9.05,9.704025989337463,1993870.8799048846,2008617.6629837942
25136,43241,1,436424,1962.5,0,1.25,120,50.0,2500.0,1091060000.0,7606.0,22.84,0.06,141.0,3625.81,247749,182502082,85,85,1,0,0,0,0,0,0,0,1,56.77,56.42,9.74,9.606663569802665,2365452.8132765405,2321907.1457891236
25137,43242,1,436424,1962.5,0,1.25,120,50.0,2500.0,1091060000.0,8540.0,21.95,0.05,219.5,4390.59,238758,228622160,100,100,1,0,0,0,0,0,0,0,1,54.71,54.4,10.27,9.92650744684108,2356698.3507732134,2407405.2077533808
25138,43244,1,436424,1962.5,0,1.25,120,50.0,2500.0,1091060000.0,9022.0,23.8,0.06,159.0,5119.34,255208,273446700,95,95,1,0,0,0,0,0,0,0,1,58.48,57.78,11.56,10.872778686534344,2741742.796541315,2796471.921406115
25139,43243,1,436424,1962.5,0,1.25,120,50.0,2500.0,1091060000.0,10045.0,24.5,0.05,173.0,4882.65,256602,259771962,105,105,1,0,0,0,0,0,0,0,1,58.8,57.86,9.73,10.210245510318286,2578239.3935639523,2692384.5106658963
25140,43245,1,501000,2500.0,0,1.25,120,50.0,2500.0,1252500000.0,11713.0,29.28,0.04,151.5,5649.63,276282,303107286,107,107,1,0,0,0,0,0,0,0,1,55.15,57.37,12.67,11.488549162532513,3302081.307926996,3404036.745907086
25141,43246,1,501000,2500.0,0,1.25,120,50.0,2500.0,1252500000.0,11256.0,28.94,0.04,220.0,6683.39,344032,353556084,102,102,1,0,0,0,0,0,0,0,1,68.67,67.76,12.14,11.394864886477327,3868301.383985596,3927531.345041868
25142,43247,1,501000,2500.0,0,1.25,120,50.0,2500.0,1252500000.0,11085.0,28.79,0.04,161.0,5992.09,309753,314284833,101,101,1,0,0,0,0,0,0,0,1,61.83,61.54,12.05,11.570705216614884,3567426.6071427045,3650220.511661102
25143,43248,1,537209,2500.0,0,1.25,120,50.0,2500.0,1343022500.0,9467.0,27.6,0.05,108.0,6267.3,326808,335745540,88,88,1,0,0,0,0,0,0,0,1,60.83,61.34,12.75,11.585170842472223,3817591.8436459196,3807789.541779113
25144,43249,1,525299,2500.0,0,1.25,120,50.0,2500.0,1313247500.0,10742.0,28.49,0.05,156.0,6184.67,312536,327940541,97,97,1,0,0,0,0,0,0,0,1,59.5,60.77,12.84,11.799296234552909,3766620.928176546,3848390.483888731
