cycle_id,survival_rate_pred,avg_body_weight_pred,biomass_pred,revenue_pred
16332,83.2,7.292103773171709,1543052.66,51866243651161.67
16333,76.18,6.938951788059153,1460581.93,49267926088959.52
16334,81.19,7.11192126258288,1518308.37,51124368151291.81
16335,92.42,8.03174154288322,1576837.58,53555584926068.45
16336,65.37,7.778809554726754,1315513.47,44556922083838.76
16337,89.85,8.668295633216257,2058279.98,69409280559225.8
16338,82.82,8.129781247152826,2026352.39,68752165988643.62
16339,67.99,7.79011012452732,1373985.55,47250979198672.67
16340,67.98,7.9174611288770045,1329600.15,44855052259262.61
16341,99.09,6.411303234831189,1902551.72,64190740393035.42
16342,62.27,6.153708109911532,1110387.43,37225144635306.28
16343,70.81,6.119042560567086,1190266.11,40475403723241.99
16344,77.78,6.867191524556309,1076871.31,36775135503333.2
16345,82.87,6.450644509874657,1166127.95,39318117570206.38
16347,99.6,6.345347981850453,2036155.38,69101861496717.35
16348,96.35,6.103066042444402,1702394.65,57657836066896.96
16349,24.53,7.057355125952478,450980.8,15188472553426.38
16350,97.65,6.208711283666747,1611817.94,54360442582817.96
16351,65.75,5.741758173283834,1000671.09,34146333912334.56
16352,55.06,5.882738849749038,1153641.4,39089500419345.72
16354,70.01,5.826872868217238,1526044.08,51832502092919.39
16356,60.61,6.017806967674141,1000363.7,34174238586391.56
16358,66.3,6.024695351895122,1515853.2,51383297788282.78
16360,86.06,5.817680389071428,1196324.0,40473456209686.64
16361,84.37,5.904087123869853,1762824.47,59683799186888.8
16363,90.33,5.90137489726748,1790629.4,60291797330687.08
16365,99.02,6.322950419726187,2150953.68,72358276237184.31
16372,99.4,5.927037414050949,202941.89,3888592023054.36
16374,99.44,5.904940952907317,206037.31,4328916572326.21
16384,99.96,5.997978176414233,307338.74,29627981919.91
16394,78.45,9.417739677412827,3957789.43,1349818575118966.8
16415,9.84,8.842253278141909,78946.77,526835033182.31
16424,15.42,8.739396806336856,132930.65,1655280738647.76
16428,16.42,8.981519025463271,201956.02,6412078572.56
16429,13.41,9.16257831165328,140551.2,2152524492219.77
16469,12.92,8.797005445997351,227241.88,3097425742703.16
16483,52.35,6.647555199423043,207216.73,2616350092038.97
16485,55.0,9.957671723961164,1345353.81,45349811246996.14
16486,97.45,7.860952099323256,1848744.91,62256649233019.83
16487,22.18,9.98511439397036,587960.54,20362000697101.28
16488,73.59,8.798640762608857,1508179.88,51185107556395.94
16489,35.32,10.775024906725834,938889.63,31542193624249.6
16497,60.83,8.222859825441589,1313742.14,44564340952265.02
16498,66.37,11.147266226621246,1782129.32,60106482581328.51
16499,55.61,10.993248226859851,1537496.11,52075191705193.17
16500,12.28,10.620930079672974,360428.48,12270012272897.42
16501,73.09,8.332470917986672,1454968.32,49323499996817.34
16502,74.34,8.11786855034497,1471705.81,49365383830131.17
16503,33.04,8.185192319494524,769801.39,26486821980573.98
16512,23.87,11.546790130452187,742349.26,74079238621268.23
16513,45.35,6.4555658642855,622435.05,27595138531970.48
16525,82.5,8.801974006997908,465565.27,14100633597831.54
16563,38.52,14.943067460298131,562140.06,33033715467604.1
16573,16.37,9.30244382962583,222494.52,3943045440235.29
16575,94.69,11.781155802922711,1235135.7,190781806817524.12
16588,77.53,5.202408160978458,627159.29,22574632741494.87
16624,98.66,10.522766470318466,441815.06,15527824280146.06
16625,22.58,9.116879970159848,758769.45,26166326551822.28
16636,34.13,4.894841531403898,573336.33,16896930655788.78
16637,20.69,6.178050730960793,437352.47,15233876517156.12
16666,77.42,7.865658407183764,1015074.86,228060363585069.47
16675,73.7,13.730943303966978,2430751.51,1123213778916652.6
16708,98.88,11.714419626764563,2041729.9,444381399562275.6
16709,99.19,11.862753487661433,2063148.87,476621642212089.06
16711,99.23,11.760975769867246,2031751.99,443987052454729.8
16712,99.7,12.282569411889568,2205988.13,528840061306090.8
16755,47.13,9.195402584547516,557655.89,37150198896144.22
16776,34.22,6.13436245521091,438255.63,8664183878090.74
16799,41.06,8.61781826725046,391687.98,20212380865622.74
16800,38.55,9.70020613289417,293332.15,10381791674928.78
16801,97.52,10.26791191902066,994280.71,416273022.87
16802,98.05,10.03218528107256,998746.79,11299259.34
16803,9.54,7.805996242939637,77595.58,2572613699099.91
16810,6.64,11.796319942176568,17478.29,11865011404.5
16811,37.9,5.413560787013989,433136.61,12833830571117.57
16842,83.43,15.955323014899903,1946167.32,3035055164774.82
16845,91.35,8.475484078318908,353388.3,9821267437072.51
16880,34.38,4.90848386467706,197852.1,1239623524449.17
16910,96.23,11.27210501560674,202823.5,6783804241333.22
16922,75.41,12.34003206453949,3217926.51,12520101975.92
16938,78.67,12.190970791369216,2999175.74,11005305987.96
16940,68.73,12.44788409491652,2924965.16,13836461359.75
16941,70.13,12.20421402784293,2896371.66,11177373388.19
16942,68.81,12.174242661323602,2891910.03,10172565640.53
16952,89.32,14.810960539213962,2220697.02,3737523426280.57
16958,31.1,9.994389089072834,1093803.95,78579295600083.62
16961,27.17,13.908124191600868,1234946.6,69374102303173.67
17031,10.03,11.63443733109626,16596.23,12942316898.51
17032,98.25,10.986170013476384,413065.74,16234994933371.97
17033,92.5,11.86127570142291,969462.55,74093563092021.16
17034,40.64,4.888496729697743,964594.43,47657814428114.0
17042,60.12,5.494613218600425,313148.35,1525044964654.27
17043,16.45,11.524724197817577,330251.96,13805252627111.92
17044,24.54,7.070503954076449,1039087.05,34900441875584.98
17050,31.22,6.376404809555385,917594.73,31508427173314.29
17076,75.12,10.993965266207246,2545455.37,7661859989.04
17112,5.19,8.299793719757487,75949.72,255054904107.26
17117,55.15,7.269484143887437,723972.04,48520910.48
17125,8.61,6.644304421048367,109367.77,802865542416.62
17126,27.35,6.127076960787175,292857.98,7426133635339.53
17162,79.4,5.4829720006845015,186630.84,33297524901.79
17191,99.03,13.125967599309304,1641339.86,59402473647584.09
17192,99.57,12.896240448425353,1454514.35,30310820098447.81
17193,67.32,13.989248965397342,1155902.4,41806196723594.88
17194,98.42,13.052161551177578,1572947.36,58040400519057.63
17201,5.38,5.710208195728045,70656.51,456037089608.5
17218,64.84,5.352885805284613,177767.45,1719008825321.07
17225,98.73,10.906710128786042,1588542.46,55054770227021.33
17233,51.69,10.03480909055528,2036290.09,299213482041544.25
17263,31.53,4.358334083170646,40270.5,56629231443.68
17266,69.58,12.995169750411698,973566.31,91547879347510.3
17277,88.1,10.242688011155511,89221.09,944815599711.53
17278,80.05,8.917403552178238,13265.13,107280182336.39
17307,17.34,11.851697152468702,286535.41,149910365.39
17325,21.37,5.108138008197655,115917.11,826559469499.62
17330,42.12,4.22639711899398,194397.66,159611342210.55
17339,23.36,4.728550279693073,509967.75,10140600212892.23
17364,8.35,12.9170956137122,183476.65,2564556298312.33
17375,22.21,8.733346673619499,125338.95,1051583985614.7
17384,50.98,6.902657137492141,2145727.32,72858385355422.52
17385,92.2,8.237338525121249,3119351.94,835777743.56
17386,88.1,7.978590396265957,126093.82,3976064708710.33
17401,48.5,6.602193878353756,1333358.7,149501825586027.7
17402,89.58,7.608665976657073,2562206.74,279223678063678.0
17403,38.55,9.162410992115907,918390.1,45956255034536.03
17404,83.67,9.773830160537203,1541143.35,62719690604235.42
17405,83.78,9.278508382330465,1566453.18,104542330721549.56
17449,99.24,10.13295426681019,3801643.64,1232723590157002.5
17450,71.3,7.5353114590709565,2120534.57,332365879615009.75
17451,94.41,7.715895589184208,2606770.69,467342250059914.56
17452,99.73,10.019908763151768,2990613.14,865044811650750.1
17453,96.9,9.692222193319807,2490199.97,452211124098301.44
17468,16.6,4.102906012565433,85080.58,311402324466.17
17475,38.79,6.501113746186622,351932.84,7723130643473.94
17532,44.61,9.747841421268928,1327052.44,45854323677791.97
17537,17.63,7.206304917855332,126729.2,799174087283.06
17574,98.76,16.39880119674441,4545316.39,2041994100496889.5
17575,96.87,7.469342601186942,1640836.17,3581379981.69
17589,96.5,9.006346541897368,759072.79,819768313.42
17609,93.29,5.7552958141079165,2151572.32,147571622236113.25
17624,81.12,8.682721366376427,782604.98,56588857148838.93
17625,67.95,6.666871648691722,381388.78,10667765249879.32
17626,46.46,6.616972818022189,277668.62,6507456930850.98
17627,62.0,6.652358275719377,474424.78,16215815713042.28
17628,5.59,11.482453506488923,366786.25,12776850179260.56
17631,26.74,9.834898215163172,1106752.87,36196295886279.97
17632,40.76,9.894733186537112,1275072.1,43800063671439.85
17633,34.22,9.561700529398498,1237986.3,41103116315294.9
17634,38.34,9.702593061030807,1257687.9,42583943002949.03
17636,46.84,9.97256996986086,2294804.23,72141925663455.44
17637,24.24,9.847389155856463,1006801.26,33302398978718.5
17639,64.68,10.323930431777685,1759399.34,60019723889921.09
17640,17.56,10.601976128514442,775475.08,26207477513257.08
17686,88.23,9.845835358870438,1357234.15,209922911282389.88
17687,5.35,6.331706561808992,66739.16,269626300636.15
17693,64.48,10.678418246603616,1852994.49,63249343896913.72
17704,98.18,9.579384130410926,265035.38,466896221658.99
17706,96.11,13.181257514183432,1153466.18,1147153851.72
17717,99.37,7.348034567657286,1933605.16,224627486068729.84
17718,99.69,6.315243261987697,1630324.68,120951386759754.14
17719,76.5,6.502923858807169,1228189.46,46317996926683.57
17720,95.08,5.799887120546575,2172748.4,201106358970201.84
17721,99.88,5.960752088772366,1666603.42,170267753104232.2
17726,83.27,9.88917420776248,2640055.03,89160192914644.48
17727,97.44,9.445724377986386,3828159.48,128555153784463.92
17728,97.25,9.365744270827747,4088346.55,137962151217250.58
17729,84.48,9.416922679506165,2836269.48,95790110292009.31
17730,89.5,9.45132038748089,3146271.89,106524743892548.7
17732,93.41,9.40569005110888,1774423.71,59811648750986.17
17733,97.32,9.27395009871306,2966994.1,99389776206249.4
17734,82.57,9.673499408617264,3011581.42,101863262129023.52
17735,94.65,10.077964818637104,1543895.39,52596271901872.44
17736,82.23,9.583792617170266,2249661.58,75709182620517.88
17738,95.75,9.329098702874498,3089291.5,104739716368646.2
17739,92.0,9.728786065112796,1661200.52,56449138435508.84
17740,91.7,9.35709087617749,3016906.49,101813206473289.12
17741,77.54,9.680047769972258,2341273.41,78825594633185.6
17742,86.51,9.404718267463675,2357789.83,79317709690183.53
17743,71.12,7.3000759151197405,978105.54,33014860821102.58
17744,79.36,9.357589349796662,2432279.01,82176496702002.27
17745,99.43,9.154852114097316,2909899.32,97980951893942.48
17746,74.11,9.65467303878154,2191873.43,73178820665646.94
17747,76.09,9.566962024514018,2080552.59,69939541670455.15
17749,84.93,9.633642763786492,2628427.03,88984429289929.3
17750,61.46,9.135423139625829,1563056.51,54777470729191.89
17751,87.68,9.581399112972798,2893838.66,97721331286922.02
17752,99.23,9.554635248652248,3150761.78,106244987069231.45
17753,87.18,9.540382709595905,2689550.63,90407078310676.19
17814,37.85,9.311045667703478,223725.26,3788755234170.0
17828,91.07,3.6934523569351465,12449.44,17127300663.98
17831,45.81,3.17128305271984,175615.61,1678055010374.53
17832,52.31,4.404393101922586,173919.31,1839016167957.32
17833,33.36,3.1314668873562788,137570.07,819563011473.19
17834,29.38,4.150172712891254,53716.38,142848115112.34
17835,43.86,3.0549801780440644,104325.68,481320734476.75
17841,98.24,3.784669286398154,104527.13,388020306536.71
17857,25.28,5.040912172767315,150410.27,1127736859540.49
17860,95.45,6.804857610608061,669002.73,23365890079106.78
17874,43.82,2.8206057434525995,187109.22,1516728755673.26
17875,37.6,3.639391683992341,124995.77,800397103542.17
17879,75.2,6.541452270320553,809429.59,37384199060438.88
17880,76.79,6.448388237124312,1232732.44,81535182363069.38
17881,70.09,7.184088261556146,2720506.29,403171799322810.8
17882,67.58,6.862089065237169,2032798.13,195705973918905.88
17883,65.36,7.746220671401919,2766241.89,407642885502396.2
17884,66.9,7.596214224155642,2812647.52,448570935120130.8
17885,69.05,6.756834207358788,1299935.78,91160364179814.55
17945,11.02,3.45057690685232,10736.58,3512050236.19
17946,95.29,4.364962233514965,443807.78,7301686078275.99
18025,98.01,13.510102407655552,3439264.85,2224317075547863.8
18027,97.76,8.82525537425666,657017.89,24636754995299.09
18028,93.57,13.505009219265856,1446356.0,65496268830574.04
18029,89.02,14.61212104131435,1521090.78,93748812003146.23
18036,72.21,7.022650770191241,1038440.13,101058167050022.36
18055,60.4,6.688800352577989,2157508.23,218675031653178.56
18056,63.63,6.714382991578732,2172406.56,207113041404248.7
18057,60.61,6.599667941893419,1977111.52,154509236272360.53
18058,35.66,6.809848980603016,1143715.54,69859811518364.02
18059,53.75,6.743723973121106,1673764.64,151782004673037.9
18103,27.56,4.546098317780856,165857.49,5476743339280.5
18108,4.46,4.987102863054699,34714.98,1686787035325.43
18127,23.06,6.38057807617701,191933.96,2432669276416.43
18128,19.29,6.254055002198468,159298.01,1877525761089.42
18129,21.86,6.290253359287145,194461.77,2460317063696.66
18130,24.93,6.0527616027348765,191885.37,2214514810745.31
18132,4.57,5.816456945755338,23576.43,23076631230.76
18133,31.03,6.110614649373243,216160.78,2848589333466.18
18134,29.58,6.234094854209492,215117.3,2884330182872.03
18140,34.8,6.552452484114471,339260.52,8241283270668.49
18142,22.29,8.418078652724557,345169.12,13057887819183.74
18148,45.65,13.283260455023989,2984469.78,1634605112068533.5
18223,50.65,9.299657398268936,827352.62,28546506786650.68
18224,48.8,5.223661875456131,500423.29,10150735036560.62
18237,31.7,9.990659971909324,276399.15,6370640872138.57
18238,31.61,6.05254769288584,158107.06,1275919458886.01
18241,26.55,8.23530477414198,401513.62,14166993078129.5
18253,18.62,6.1440949045861535,322358.19,10855041396377.13
18269,98.63,6.546391935387311,1847341.75,63095279928867.73
18277,64.59,10.2653482921433,1810269.43,216284199961662.84
18324,19.92,3.707794055533245,96292.55,272568854913.43
18325,87.86,4.311704271825523,464654.87,5711829508607.24
18326,34.94,5.21209835248343,207262.46,2298349962437.57
18337,6.96,3.6552255806856535,10260.04,1823979665.01
18359,94.57,11.45355627598436,1180825.45,129794905277345.45
18360,63.14,4.041625086190102,39806.59,56815671817.93
18361,99.08,9.901060015759963,1807533.44,385796597056068.94
18362,98.94,10.077652297380984,84684.58,19135140514.94
18363,99.74,12.831919193789398,143527.7,2360592101545.39
18367,60.07,9.330385343030825,1373077.88,537581359497777.1
18370,93.91,5.6519599381445005,1636817.68,252473316868.91
18403,83.57,8.19071782852238,1365544.7,22691440935659.48
18404,6.04,11.327191542011043,89500.77,586996454667.89
18405,21.6,9.04510245967812,273459.68,5986661699946.86
18407,6.41,11.983446189463262,103878.74,920945979069.57
18424,82.32,8.498954040375652,1288796.68,104998638284820.69
18427,68.2,5.718731201679295,283011.99,3435345129508.27
18431,44.95,9.54923799827164,2009694.02,487017323394150.3
18447,67.31,12.47973706202147,1986053.55,725731845511185.6
18465,31.65,12.183285923496442,738007.34,59875432223214.38
18466,27.79,9.493302219832255,509895.98,28544617020667.44
18467,14.58,8.757666341614321,212925.0,3761997103512.31
18468,21.82,6.547720391261793,372062.51,9884106822514.39
18473,88.84,8.97899298750985,1200230.23,40418638582353.84
18483,60.7,6.274574275428594,1020566.35,2089922780.75
18484,73.84,7.21613171279987,1329258.73,4544650999.69
18488,61.54,5.731143840764359,1031071.47,2143747321.23
18516,3.26,9.152181501243,92069.53,44823954.72
18518,65.7,6.319325479122846,1764794.36,3836873873.18
18521,59.99,5.408396012381008,1156631.16,1804991125.4
18523,28.54,5.415701253966764,520621.47,162648971.59
18590,70.61,4.85000940024455,843258.91,29639785746956.5
18603,74.01,5.523154985334437,1177068.6,2517797660.14
18604,75.99,5.671081830419177,1312945.41,3348821576.11
18606,99.88,8.922176625429811,2336373.44,347191232213497.0
18607,63.64,9.232242540437426,1585094.45,157245206407965.3
18608,80.84,4.655907877846552,952048.76,9684631311538.25
18609,58.17,10.138265622896633,1625111.74,177083465759086.66
18610,98.49,8.582918262874887,1803282.02,199773888178687.38
18611,99.13,8.804763709788947,2096134.01,241163971808493.88
18613,98.24,4.628645788965505,945831.16,15069174658180.64
18614,60.73,10.031103463264463,1752066.43,223270003228079.88
18615,1.6,9.116021612876857,39316.97,134838120811.51
18616,60.19,10.03136730603,1492068.21,179799850574107.2
18620,99.14,9.7176670407243,1329215.44,166316299950275.38
18626,51.47,4.416586494103736,18455.46,24623848055.19
18627,30.02,6.741954121102207,316890.91,3666349749884.5
18631,3.83,6.8665613758276205,39969.18,19840694.73
18633,17.05,5.750955907638689,209694.42,81932896.61
18635,59.18,5.771424596925551,845666.17,1412063336.82
18637,49.3,5.915506918846552,800681.84,1285075459.72
18669,68.05,11.391218014274743,2908547.83,1215872973883963.8
18670,79.69,7.568477220832842,2247317.86,516063292434949.4
18671,84.95,11.602353130403468,4159444.34,2159372397839700.2
18672,71.65,11.278334725341454,3102260.87,1248576954053897.5
18673,81.41,7.678257335145374,2308922.49,536377001505310.94
18674,98.83,10.727827296001085,3104422.32,1196248746961980.8
18675,98.33,11.054306445225452,1665919.75,429844855267289.5
18676,91.83,10.317510408696627,1956554.9,610864477683412.8
18677,91.69,10.34010388351215,2286371.2,728033211949418.8
18678,93.67,10.550099593894242,3992675.09,1523687628314702.0
18679,23.44,4.060198436212477,92676.45,181023560327.86
18680,10.7,4.1469613482048855,37231.04,25527040377.87
18726,93.39,10.063220588858302,4276713.51,991158.53
18732,95.91,12.82982762015462,5498147.68,176445327.47
18733,95.06,12.738838847482937,5239954.04,1290802728.81
18734,92.92,12.949889640019297,5617779.61,3253463842.09
18735,87.29,8.272479538543834,3511690.68,14964488906.4
18736,90.78,9.913713018748114,4514567.53,3890488902.48
18737,96.55,13.0255884326259,6073268.33,205191498.31
18739,99.58,8.86045857949656,3650895.65,3169936918.48
18740,98.69,12.242596273548148,5092970.13,171982710977420.97
18741,98.13,12.270957352297833,5310149.07,20869464.6
18742,98.04,10.0279624584487,4349681.46,2117865854.39
18743,95.08,11.9038332788767,5484689.86,41637771.05
18744,97.38,12.90207516310402,5880003.35,4369604166.68
18745,95.69,11.184052370833792,4878489.94,3639357824.42
18746,98.9,8.118337996163648,3814545.5,1026750.83
18748,91.8,10.29469634966069,3688707.27,2898028696.31
18749,95.26,12.652729566290263,4032964.56,1026750.83
18750,93.62,13.244524475875153,1568114.54,54124700260974.66
18751,91.58,9.857003382499284,4514450.87,3950398682.48
18753,72.12,18.900895020154994,1172655.14,39575329205183.71
18754,33.3,12.0456962441314,383215.24,13018646499142.25
18755,26.13,18.3916399190514,876283.04,30472718142880.92
18759,36.25,18.61195617540955,1264677.51,43517508625374.16
18760,62.28,11.991788017513526,316138.75,10645073036700.75
18761,61.52,20.11666494656215,1152045.66,38778255013378.85
18819,68.22,8.411038945251082,674372.5,29181161240.96
18820,57.54,7.948447112442797,496229.42,25745959444.07
18828,28.57,6.1147028288459895,290434.91,3466067927534.2
18829,45.24,3.5069206263460493,277083.92,2350657040738.14
18831,59.12,5.753264375306062,903015.18,20247392206971.04
18832,69.76,6.005375862468565,1043882.36,36859639236027.6
18833,52.97,5.395687102505883,726672.51,14798982534475.44
18834,61.38,6.004964875797402,681809.32,20598796732492.44
18872,15.85,5.220441049710517,102547.83,3674522128911.74
18876,48.17,9.231462750278048,1359174.06,135386606806148.69
18877,54.9,10.263067048142489,2016357.75,421049874879988.3
18901,98.83,9.967401917665498,3086422.08,876217182701511.6
18902,49.67,10.119305521917026,1934636.56,375215041678468.0
18912,54.27,11.885763069347089,1426750.65,475335461886314.4
18919,92.07,13.78989119192856,5438897.42,183692496587077.72
18920,88.29,12.95900986480081,3223990.92,108937427427482.8
18921,79.77,13.227230983351737,5802122.55,194733204847501.53
18922,92.48,13.703014381941738,5444254.37,184285054794276.4
18923,92.71,13.190621499559391,5442598.54,183431749072288.25
18924,74.78,12.2559377415494,3483089.59,118836593868807.4
18925,92.27,13.74721809825581,5505545.51,185590333953283.47
18976,44.91,6.1953132485890725,1041696.77,2527358365.99
18996,6.59,4.609562713373221,38466.71,1701506015431.82
19047,87.63,12.274580082309916,2506087.79,653584262981177.5
19049,60.86,12.216773102433631,4554224.6,2093479361266810.2
19050,69.45,11.08331053426149,3135125.46,1004474416147725.6
19061,68.97,10.183677832567476,1965025.11,315789452261312.4
19062,83.23,9.649624057741072,2192825.39,273898138886541.6
19063,18.41,10.53309862430827,574088.68,32256220189353.51
19064,83.54,9.31051105538138,2133846.67,221987780869347.28
19065,83.77,9.33657330138973,2402282.79,359107314361108.5
19066,4.07,8.915487965658118,129572.62,1633024625781.09
19067,99.44,8.884397019892447,2367911.46,306704918365378.9
19068,87.64,9.081786948867842,2188032.45,245901409343860.53
19072,98.69,9.048879688000447,2680353.35,448092104814238.56
19077,4.09,7.052392270982709,41994.51,116106371127.32
19078,5.39,7.959023377254936,84215.23,874322690954.29
19088,98.82,6.317974926143546,381370.46,97247729375511.56
19090,99.89,17.22285438185954,1734080.99,482286331089.24
19092,98.0,17.401137176749838,1904779.85,532370266133.4
19124,41.83,7.804622193549344,123474.84,1351643722260.38
19238,58.92,6.354528986348765,771855.3,29054530958603.38
19239,59.73,6.763346755468617,926435.84,71290133599358.31
19247,74.79,7.701052825509689,1540476.04,204341386684739.38
19252,59.75,6.513507065095209,1101487.99,66321391043394.79
19253,63.28,5.711267777620411,1053051.36,37739644944350.84
19261,87.61,6.556697977058062,359173.75,12258525885064.82
19294,91.31,7.826567036591726,2154424.07,222937180097457.44
19300,99.61,6.039129808626187,1725898.68,169380299216543.3
19301,99.52,6.384731197172281,1768599.78,155837548798536.7
19304,98.17,5.801858910716905,1685187.23,121825331921408.98
19306,95.35,5.514470715878551,1686350.68,122706303313696.19
19307,99.58,7.343109250701424,2311927.98,269608018960514.72
19308,99.46,5.642487310446263,1777905.07,129623266080019.81
19309,99.45,7.636037585033934,2368776.82,308108518022180.94
19311,88.83,7.7043159887473776,2142374.01,243961428441270.38
19314,99.26,6.012640296003734,1745743.78,190252100866798.53
19315,99.83,7.600939112173943,2209677.57,279101385044245.12
19316,99.95,6.0012128807746254,1748801.96,187259571054052.8
19317,99.75,6.003715147511155,1716074.41,164567606787757.1
19318,75.16,5.680125627463209,1465074.94,131129518114018.44
19320,99.42,5.867425951954536,1873034.8,179478230341571.2
19321,99.55,7.285878701348814,2321169.81,262085151475398.28
19324,99.02,5.879177462464724,1877546.74,180000783607875.6
19366,96.43,6.124547586801456,1995135.24,267877014482083.16
19367,98.47,6.1364252174678615,2005473.72,281696092270104.2
19369,60.34,8.326903940348576,1933943.32,359320548529430.94
19370,67.09,8.038119333840939,2034880.38,384037539722108.4
19372,99.37,6.66406061358046,2117889.46,359341383291773.5
19375,85.46,5.497352093548289,988067.32,42704235934826.62
19483,93.19,10.071482364413766,1884050.53,314466999269428.25
19484,96.09,12.386635855881602,2244754.09,507316448015590.3
19492,88.1,2.9795866037588743,144726.72,433343545879.25
19508,10.86,3.440094989251374,18575.62,8341499538.82
19518,98.46,12.736002668113349,2497517.81,645020273247301.6
19529,99.08,12.28467834977615,1915899.67,335109723058042.5
19530,89.59,11.605697312710587,1582405.45,234477417888441.75
19534,99.53,13.034004990433688,2032976.28,444098556582280.25
19555,97.34,10.240569848139192,2001013.67,373944393699765.44
19584,55.83,8.226238633822456,1407845.45,360403008214476.5
19614,68.04,8.098744199886209,2134232.8,431272892406851.4
19615,73.19,8.683637330716385,2569045.96,512198381533973.25
19629,80.99,5.58172008386765,244004.24,4067598506797.9
19630,91.73,5.376447170881801,337154.31,5340851805458.31
19640,99.55,8.631700040117694,2937532.2,98880645202746.77
19676,99.76,13.766749612531529,4428756.08,2954648363622397.5
19680,54.88,7.727474538624139,1423344.86,48166184024765.37
19681,99.32,7.127454875698921,2665825.7,90023035298392.67
19682,99.6,7.110620877975512,2568032.7,86614470360613.31
19683,99.68,7.292045027437163,2635375.23,88922160699549.42
19684,99.66,7.105452150036784,2672511.35,89226625053520.03
19685,75.63,7.1202764588805305,2161743.24,72826383389948.02
19686,92.26,6.768171641663151,2482244.74,83590215607235.77
19687,90.02,6.838248992890355,2518280.44,85445206547018.88
19688,92.08,7.668744230943072,2109170.62,71801657106601.97
19689,67.17,7.245706671521636,2412141.19,81967931410385.14
19691,79.02,6.954955734118825,2069719.48,69992267076163.78
19692,77.06,6.972537582097986,2551443.84,86503544554684.06
19693,69.03,7.539381224367879,3084883.07,104786195017564.1
19696,89.2,6.499933279404493,2222100.51,74773622455787.97
19697,88.5,6.486843880138182,2166894.56,72921479004518.52
19700,73.17,7.254404385291344,276891.26,9395891144807.26
19777,99.53,5.480529459570932,1809214.41,3215487519.77
19778,99.52,5.395087162203267,1778473.44,2078950.2
19779,99.39,5.375280952764555,1769902.51,1475851.31
19780,98.2,5.128150339259694,1258093.83,872752.42
19781,97.76,5.144173405656804,1223576.54,872752.42
19808,98.88,12.212431420779224,1859244.21,327076666966677.8
19822,94.46,9.292996663222256,57007.72,1207519190931.24
19824,86.11,7.757461571022277,33335.15,268954325610.61
19869,94.27,5.763706105585592,251801.5,8474737169918.48
19940,83.32,9.326954255407331,1092427.43,82440906522271.17
19941,64.81,8.127820185149673,648845.16,24709798999741.02
20026,85.31,15.214826690278684,4046635.68,1465775044885820.5
20027,53.83,14.98622057712971,2438784.61,682511306498019.1
20124,92.29,7.423368804481699,916761.27,102565503207359.98
20136,23.98,7.399156323584683,109635.37,885511576764.84
20150,57.42,7.463516197004462,1017849.82,73844234884849.19
20151,54.88,7.379644630841861,985255.1,69492133216845.79
20152,54.67,6.649500719862687,827224.76,40155714809738.9
20184,55.29,10.995129404992731,322575.96,11045622577154.55
20189,98.98,6.989312256751967,976298.93,134185351330025.84
20190,97.08,6.099576887841695,725578.61,34442470429161.76
20197,43.9,6.999091557638984,35736.78,54745636717.27
20404,91.73,10.69159560842394,1594069.57,193840323836013.1
20405,97.31,9.146186148153822,1279652.4,131862423043296.31
20529,90.54,3.572949793114949,9782.47,13214937806.43
20530,93.13,3.443838878656318,9735.83,13200694992.24
20585,90.02,11.406480344630864,1262240.27,199044467471931.62
20586,74.51,11.968580836859225,1167240.07,141298048689780.2
20610,53.44,5.427156491482227,759112.7,34907053372675.78
20614,80.37,5.863889316602122,1192724.66,83732009078671.6
20615,64.93,5.321829243184577,904879.18,47298182981226.17
20616,62.46,5.047515138982249,794390.51,34414851411613.32
20617,24.42,3.5920444807710648,257834.72,1332529199892.29
20618,17.62,3.631867277109716,182317.91,804249091471.46
20640,81.29,4.670348037352989,238664.07,8149290107216.44
20641,74.37,4.668205822606948,212173.94,6966808868780.71
20658,82.34,13.442255172274123,3538457.53,1146125149753571.0
20659,92.47,12.82895075008956,3734709.97,1263778275044037.0
20660,85.64,12.669069793411932,3529447.36,1020650316227400.5
20661,93.78,12.86288538285875,4095507.58,1611082057974984.8
20662,96.36,12.773229347094407,3925030.3,1444712506910084.5
20663,59.71,11.788676843725431,2320229.26,469442641309967.4
20664,89.73,11.986627312388906,3423817.09,878420786561481.5
20665,82.88,8.307297225247945,2228422.55,303975074974626.4
20666,63.59,10.97622385715313,2249188.36,351400307309427.06
20667,90.38,12.288277371513647,3540558.96,967460653562219.2
20668,70.01,12.046118026826116,2654118.47,618148302647294.1
20669,89.47,9.3754159989158,2643020.07,490939900260038.75
20671,69.59,11.620969493597348,2533007.74,515627749236415.5
20672,87.87,11.365444369477409,3121287.85,690413806706690.9
20739,77.79,4.008140638336981,143752.27,702124234879.93
20741,52.04,3.8040602710312834,77793.08,243171530310.2
20742,90.39,3.949533059987396,322496.34,3274882373771.08
20750,54.93,5.8520585588560055,512301.92,17964316662743.98
20751,77.18,4.196812181621125,385969.37,6540098770431.48
20752,76.47,4.866240194204943,432637.25,7876483252581.98
20753,99.25,6.24055801928492,225442.98,4915023537792.27
20754,28.66,11.313213441906086,80734.09,398048637312.63
20756,14.51,4.960845603985797,73495.11,414171949030.85
20758,15.5,6.463846257206843,76442.68,347004062509.61
20762,14.16,4.910472297192689,276461.44,2100514429874.92
20763,99.56,6.702219704342499,335599.71,7661952678478.92
