cycle_id,size,weight,total_harvested,selling_price,harvested_at
18736,223.7,7141.58,461643.93,900.77,2022-11-10
18737,225.8,10899.38,493118.6,0.0,2022-11-30
18739,124.0,9758.0,604996.0,0.0,2022-10-26
18740,262.1,8793.1,464760.19,,2022-11-26
18741,226.2,8410.02,458093.33,0.0,2022-11-25
18742,227.9,6995.72,454714.19,676.39,2022-11-13
18743,180.2,9518.14,457790.9,0.0,2022-11-18
18744,213.4,11200.4,456345.63,787.76,2022-12-04
18745,183.3,8730.0,438605.16,752.19,2022-11-17
18746,158.4,11133.78,881795.38,0.0,2022-10-19
18747,72.3,5322.28,384800.84,5322.28,2022-10-19
18748,193.4,6733.61,360108.43,734.72,2022-11-16
18749,236.4,6257.03,316657.2,0.0,2022-11-26
18750,150.6,2782.62,116611.77,,2022-12-04
18751,235.0,6879.21,478221.13,898.13,2022-11-10
18753,44.0,1500.0,66000.0,,2021-06-12
18754,63.3,523.0,33105.9,,2020-08-01
18755,43.0,1185.0,50955.0,,2021-04-20
18759,41.0,1765.0,72365.0,,2021-04-20
18760,226.3,438.8,30605.08,,2021-03-02
18761,36.0,1500.0,54000.0,,2021-07-27
18776,29.9,5673.0,169622.7,,2023-02-08
18803,2050.0,307.0,82100.0,15485000.0,2022-12-20
18817,22.4,5511.0,123446.4,,2023-02-05
18819,70.0,1100.0,77000.0,50000.0,2023-01-06
18820,80.0,800.0,64000.0,50000.0,2023-01-06
18828,175.0,295.0,51625.0,11652500.0,2022-12-10
18829,285.0,280.0,79800.0,8120000.0,2022-11-28
18831,773.0,897.58,156865.0,22662160.0,2023-01-18
18832,691.0,1017.42,190165.7,35517906.4,2023-01-16
18833,744.0,652.98,139202.19,19626623.0,2023-01-15
18834,862.0,759.79,114948.81,31645586.4,2023-01-15
18872,180.0,114.0,20520.0,,2022-11-29
18876,183.0,1853.5,155846.5,99686700.0,2023-01-29
18877,168.0,3400.5,186433.8,207103380.0,2023-02-02
18901,236.0,4868.0,332656.0,281392000.0,2023-01-29
18902,172.2,3161.0,181441.4,188338485.0,2023-02-02
18911,32.0,5400.0,172800.0,777600000.0,2022-12-16
18912,47.0,2400.0,112800.0,307200000.0,2023-01-06
18918,299.2,17457.44,857449.22,,2022-10-10
18919,310.6,7213.45,389515.56,,2022-10-12
18920,284.9,5211.87,254648.38,,2022-10-07
18921,326.9,8656.0,446864.12,,2022-10-07
18922,308.0,7106.43,396837.39,,2022-10-11
18923,318.3,7888.65,404623.42,,2022-10-08
18924,342.2,5518.35,292850.16,,2022-10-13
18925,323.4,7302.25,396333.01,,2022-10-12
18958,22.2,4817.0,106937.4,,2023-01-25
18975,15.1,3280.0,49528.0,,2022-12-30
18976,299.0,2260.23,152770.9,2260.23,2022-12-18
18989,16.7,4457.0,74431.9,,2023-02-14
18996,250.0,35.0,8750.0,,2022-11-29
19044,18.9,4946.0,93479.4,,2023-02-09
19047,794.1,4046.5,198807.55,262344300.0,2023-01-11
19049,375.2,7202.0,320758.4,431714980.0,2023-01-10
19050,417.4,5210.2,268528.66,318356788.8,2023-01-09
19061,517.16,2751.71,189878.07,157432514.56,2023-02-02
19062,588.76,2461.5,234317.72,126009210.72,2023-02-01
19063,107.54,912.39,49059.21,56195090.07,2023-02-01
19064,739.47,2352.37,234796.44,102565517.97,2023-02-02
19065,594.98,2924.17,266458.3,151879971.22,2023-02-02
19066,173.22,222.2,12829.83,12500974.2,2023-01-03
19067,681.3,2743.84,296301.23,132270144.12,2023-02-01
19068,670.78,2358.09,249627.36,114363748.36,2023-02-01
19069,338.2,2236.53,180918.41,122816676.75,2023-02-02
19070,590.39,2763.19,322114.17,126469235.86,2023-02-01
19072,643.98,3344.63,322012.25,169760176.51,2023-02-02
19077,105.0,51.08,5363.4,2605080.0,2022-12-21
19078,51.08,166.18,8488.47,9970800.0,2022-12-21
19088,90.0,1990.0,179100.0,173130000.0,2022-12-14
19090,267.0,2825.0,121500.0,323000.0,2023-02-15
19092,267.0,2825.0,121500.0,323000.0,2023-02-17
19097,207.0,3407.0,369570.0,,2022-10-28
19098,20.5,5306.0,108773.0,,2023-01-22
19124,75.0,205.0,15375.0,10660000.0,2022-12-23
19131,18.4,5180.0,95312.0,,2023-01-21
19169,20.6,5081.0,104668.6,,2023-02-10
19214,22.1,6064.0,134014.4,,2023-02-22
19222,24.8,4538.0,112542.4,,2023-02-08
19238,260.92,945.27,122247.26,38002152.48,2023-02-12
19239,540.13,1454.48,126071.04,76968649.23,2023-02-12
19247,516.6,2425.05,198626.69,128861796.5,2023-02-12
19252,628.26,1433.73,178010.82,58684723.85,2023-02-12
19253,584.57,1172.2,192538.87,35904865.44,2023-02-07
19261,192.0,554.0,53184.0,,2022-06-25
19294,1539.4,2506.91,282079.88,102786810.8,2023-02-17
19296,1770.6,2753.7,299227.86,118104059.0,2023-02-19
19297,2198.5,2762.1,287930.3,118709222.0,2023-02-17
19298,2938.6,2679.18,280473.79,111689201.28,2023-02-09
19299,3515.4,2778.7,288867.67,114801209.32,2023-02-17
19300,1397.7,2537.06,297757.81,99325501.2,2023-01-25
19301,1294.4,2311.68,300381.81,82987026.8,2023-01-31
19302,2021.0,2765.46,331329.45,105919820.4,2023-01-25
19303,4602.0,2736.54,307198.2,111466052.0,2023-02-19
19304,1727.0,2179.58,297891.04,72971112.0,2023-01-24
19305,1922.0,2727.74,344577.29,103775062.08,2023-02-09
19306,1130.0,2212.28,306094.32,73693008.0,2023-01-20
19307,1481.2,2870.18,340399.78,118021417.52,2023-02-09
19308,1509.6,2290.98,345431.27,75012157.6,2023-01-25
19309,1354.2,3103.02,347881.39,130369947.52,2023-02-17
19310,2378.0,2519.6,257274.03,102464067.6,2023-02-10
19311,1610.0,2734.71,268878.67,114314269.54,2023-02-09
19312,2109.0,2877.6,274896.97,124091250.36,2023-02-09
19313,1894.5,3705.72,297683.23,176235775.0,2023-02-19
19314,1753.6,2772.0,318992.44,110904996.0,2023-01-24
19315,1533.0,2961.0,325083.22,126300922.8,2023-02-09
19316,1087.0,2800.94,342577.45,108223400.0,2023-01-25
19317,1407.0,2473.66,305497.55,93765285.6,2023-01-25
19318,1038.0,1913.76,260172.82,84233440.0,2023-01-18
19319,2047.6,2933.86,374605.82,113540741.0,2023-01-24
19320,1210.0,2652.18,347774.08,95333725.2,2023-01-25
19321,1109.7,2916.48,383623.98,111396280.0,2023-02-09
19322,2306.6,2844.54,347099.51,108554348.8,2023-02-14
19323,2134.4,3180.88,329700.11,143273699.98,2023-02-19
19324,1551.8,2637.7,337026.26,96748358.0,2023-01-24
19366,454.24,2883.9,318662.71,131347627.44,2023-02-03
19367,460.7,3024.03,329240.23,141113789.88,2023-02-03
19368,67.04,52.54,1761.14,93340.61,2022-12-06
19369,353.47,3238.34,220182.04,184811999.11,2023-02-04
19370,310.74,3358.24,244785.87,191042408.47,2023-02-03
19372,426.0,3371.49,340611.21,165458307.06,2023-02-04
19373,1070.0,842.82,300592.67,7308550.0,2022-12-30
19375,423.0,1249.81,176223.21,44022214.0,2023-01-06
19433,33.2,5170.0,171644.0,,2023-03-06
19471,35.4,5170.0,183018.0,,2023-02-21
19483,492.2,2683.0,187839.0,165497230.4,2023-02-27
19484,326.6,3455.08,194477.68,233614321.0,2023-03-09
19492,454.0,118.0,53572.0,2950000.0,2022-12-13
19508,454.0,10.0,4540.0,250000.0,2022-12-14
19518,554.8,3944.0,231957.46,258756633.6,2023-03-09
19518,554.8,3944.0,231957.46,258756633.6,2023-03-11
19519,13.0,2554.0,33202.0,,2023-01-27
19529,654.98,2763.76,161257.99,176470971.26,2023-04-14
19530,620.21,2304.57,138889.05,148991930.2,2023-04-14
19534,547.52,3162.83,162527.67,217666702.73,2023-04-18
19555,485.0,3060.4,201140.02,190656807.2,2023-02-27
19555,485.0,3060.4,201140.02,190656807.2,2023-03-07
19584,298.3,3360.86,153343.65,232871786.3,2023-01-31
19600,10.7,90.7,970.49,,2023-01-20
19614,473.3,3434.48,262363.85,201587356.0,2023-02-18
19615,579.4,3649.07,283583.36,210030320.0,2023-02-19
19629,247.0,350.0,41650.0,16520000.0,2023-01-27
19630,332.0,391.0,64964.0,15489400.0,2023-01-24
19637,228.0,860.0,196080.0,860.0,2023-01-02
19640,471.2,4426.8,441747.2,,2023-01-08
19653,24.2,5467.0,132301.4,,2023-03-19
19654,113.0,3800.0,429400.0,315400000.0,2022-12-16
19669,461.0,1186.23,65942.25,78122262.53,2023-03-15
19670,427.0,767.47,41406.23,52629522.41,2023-03-15
19671,511.0,1428.37,87953.72,92805463.06,2023-03-15
19672,545.0,1149.55,109430.0,60813505.32,2023-02-25
19676,108.0,6700.0,361200.0,751900000.0,2022-12-05
19680,339.2,1813.6,194831.76,,2022-12-06
19681,421.4,5293.2,435438.11,,2023-01-13
19682,470.9,5026.6,414279.7,,2023-01-16
19683,466.7,5646.8,424931.51,,2023-01-19
19684,526.3,5210.37,459059.16,,2023-01-17
19685,328.9,3291.6,295973.95,,2023-01-06
19686,445.8,4072.21,373283.77,,2023-01-21
19687,413.8,4269.74,362579.28,,2023-01-22
19688,439.2,3114.7,287397.36,,2023-01-20
19689,320.2,3770.2,315314.01,,2023-01-12
19690,121.0,1076.0,130196.0,,2022-12-03
19691,340.7,3087.65,291794.1,,2023-01-18
19692,325.8,4270.2,359214.46,,2023-01-24
19693,298.9,5288.0,391429.45,,2023-01-25
19696,345.9,3626.46,336284.09,,2023-01-23
19697,345.8,3427.7,331714.17,,2023-01-26
19700,121.0,355.83,43055.43,,2022-10-26
19755,24.4,6156.0,150206.4,,2023-03-16
19777,245.0,3548.0,434465.0,0.0,2023-01-05
19778,250.0,3314.0,414250.0,0.0,2023-01-05
19778,250.0,3314.0,414250.0,0.0,2023-01-06
19779,258.0,2886.0,372294.0,0.0,2023-01-06
19780,240.0,2083.0,249960.0,0.0,2023-01-06
19781,260.0,1890.0,245700.0,0.0,2023-01-06
19803,28.1,5138.0,144377.8,,2023-03-15
19808,611.98,2704.66,158524.57,176217615.8,2023-04-18
19822,70.0,240.56,16839.2,13589499.02,2023-02-16
19824,214.0,86.34,6281.5,4923380.0,2023-02-10
19855,18.5,6119.0,113201.5,,2023-03-17
19869,307.0,303.0,48473.0,,2022-01-25
19871,908.0,929.83,52032.25,61343554.47,2023-04-11
19872,960.0,928.85,49286.72,62869400.79,2023-04-11
19873,781.0,566.63,56223.15,29387911.64,2023-03-15
19874,909.0,1014.63,65243.9,62962937.74,2023-04-11
19940,259.0,1425.9,126017.7,77977470.0,2023-02-23
19941,298.0,776.57,78548.01,38313309.0,2023-02-23
19942,241.0,433.55,69734.55,18141420.0,2023-03-03
20024,18.0,5026.0,90468.0,,2023-03-18
20026,361.79,5136.9,271945.74,377952266.44,2023-04-13
20027,267.75,3705.2,169565.45,287714600.0,2023-04-13
20075,19.2,4762.0,91430.4,,2023-04-11
20076,124.0,8800.0,507200.0,1008000000.0,2022-12-03
20124,323.0,1775.49,107065.97,110400631.2,2023-04-17
20136,215.0,150.0,13525.0,7730000.0,2023-02-27
20149,50.0,2197.0,109850.0,,2022-12-31
20150,480.01,1453.91,140197.27,72812196.65,2023-04-14
20151,467.26,1450.26,133243.59,70893152.32,2023-04-14
20152,379.32,1112.18,132016.2,48556561.08,2023-03-30
20164,22.7,5009.0,113704.3,,2023-05-03
20184,229.0,470.0,33314.0,,2021-12-11
20189,619.0,2425.3,169434.7,143657860.0,2023-04-16
20189,619.0,2425.3,169434.7,143657860.0,2023-04-17
20190,824.0,944.05,117681.95,47532710.0,2023-04-17
20197,270.0,32.0,4320.0,1424000.0,2023-03-24
20216,21.0,5458.4,114626.4,,2023-04-26
20246,23.2,5319.0,123400.8,,2023-04-25
20259,20.6,5610.0,115566.0,,2023-05-05
20288,66.0,3494.0,230604.0,,2023-01-10
20293,182.0,3315.0,273298.0,,2023-01-13
20294,24.8,5798.8,143810.24,,2023-05-04
20343,14.3,3221.0,46060.3,,2023-03-22
20380,74.0,2974.0,220076.0,,2023-01-16
20384,89.0,2562.0,228018.0,,2023-01-17
20390,30.8,5472.0,168537.6,,2023-06-06
20401,32.5,5449.0,177092.5,,2023-05-23
20404,481.0,2074.0,158795.0,123629000.0,2023-04-15
20405,444.0,1788.0,147525.0,104327000.0,2023-03-31
20429,30.9,5341.0,165036.9,,2023-05-24
20438,30.0,5389.6,161688.0,,2023-05-25
20510,28.7,5211.0,149555.7,,2023-05-22
20521,27.3,4217.0,115124.1,,2023-05-21
20526,13.8,2071.0,28579.8,,2023-04-05
20529,1171.0,20.35,2786.8,1221000.0,2023-03-22
20530,1202.0,20.35,2883.55,1221000.0,2023-03-20
20531,2537.0,65.4,9410.6,3924000.0,2023-03-27
20550,31.8,4635.0,147393.0,,2023-06-09
20585,236.0,2245.43,107024.14,159656655.57,2023-05-07
20586,248.0,1745.36,95382.92,122232170.92,2023-05-12
20600,33.3,4222.0,140592.6,,2023-06-22
20610,457.22,1094.56,127057.06,46000502.36,2023-05-13
20614,502.41,1680.57,196231.0,68703997.2,2023-05-13
20615,121.55,1300.21,158040.53,52704012.35,2023-05-01
20616,134.18,1145.39,153688.43,42088500.94,2023-05-01
20617,185.0,314.74,58226.9,5665320.0,2023-04-16
20618,185.0,238.4,44104.0,4291200.0,2023-04-16
20640,168.8,286.9,48428.72,,2023-01-29
20641,174.3,255.7,44568.51,,2023-01-29
20658,1499.0,4935.31,266517.7,326762861.9,2023-06-30
20659,1350.0,5418.59,297164.22,339738677.0,2023-07-03
20660,1186.0,4734.85,277064.1,290120973.5,2023-07-01
20661,1175.0,6025.1,303909.1,403412317.9,2023-07-03
20662,1171.0,5875.11,315258.82,373059936.7,2023-07-03
20663,979.0,3329.47,193980.59,205609879.9,2023-07-02
20664,1293.0,4510.1,291245.91,257749208.1,2023-06-30
20665,1035.0,2797.91,269733.04,137997125.9,2023-06-13
20666,1034.0,2906.16,208377.52,163883815.3,2023-07-02
20667,1215.0,4739.37,294254.34,275606938.8,2023-07-01
20668,916.0,3795.69,226205.85,230430289.7,2023-07-02
20669,852.0,3571.87,287846.78,190228573.1,2023-06-16
20671,987.0,3528.03,225249.12,208673321.5,2023-07-03
20672,1025.0,4034.49,281113.57,224180418.9,2023-07-01
20714,37.4,2325.0,86955.0,,2023-06-21
20739,694.0,114.0,39420.0,5700000.0,2023-03-29
20741,250.0,70.0,17500.0,3150000.0,2023-04-23
20742,700.0,257.0,89950.0,10784000.0,2023-04-02
20750,415.0,645.0,82200.0,35125000.0,2023-02-27
20751,250.0,375.0,93750.0,17625000.0,2023-04-04
20752,230.0,400.0,92000.0,18800000.0,2023-03-27
20753,285.0,400.0,48750.0,20700000.0,2023-02-28
20754,60.0,80.0,4800.0,4560000.0,2023-03-29
20756,228.0,110.0,12540.0,5500000.0,2023-03-01
20758,130.0,87.0,11310.0,4350000.0,2023-03-26
20762,550.0,160.0,42500.0,7580000.0,2023-03-18
20763,380.0,460.0,53600.0,23160000.0,2023-03-12
20764,380.0,675.0,125500.0,31800000.0,2023-03-20
20765,380.0,420.0,79600.0,17900000.0,2023-03-17
20770,130.0,302.0,39260.0,14496000.0,2023-04-24
20771,260.0,363.0,47190.0,16361000.0,2023-03-17
20798,612.0,135.0,41310.0,4725000.0,2023-02-27
20800,910.0,250.0,111500.0,7500000.0,2023-02-27
20818,31.8,4327.0,137598.6,,2023-06-10
20834,350.0,110.0,38500.0,3850000.0,2023-04-04
20835,250.0,30.0,7500.0,1050000.0,2023-04-23
20836,498.0,1638.0,215340.0,85156000.0,2023-04-20
20837,600.0,938.0,184310.0,43477000.0,2023-04-09
20841,390.0,945.0,115250.0,46220000.0,2023-04-12
20845,160.0,170.0,27200.0,7650000.0,2023-04-07
20846,370.0,1920.36,212528.8,95291868.0,2023-04-05
20847,446.0,1167.56,157858.42,52386266.4,2023-04-05
20848,600.0,2048.47,277770.5,85198752.0,2023-04-06
20849,373.0,2650.17,289554.65,133319160.0,2023-04-07
20850,570.0,240.5,73005.0,8482000.0,2023-04-04
20857,32.0,4531.0,144992.0,,2023-06-08
20886,75.0,250.0,18750.0,14000000.0,2023-04-25
20887,645.0,694.0,65135.0,38905000.0,2023-05-06
20890,500.0,340.0,52250.0,15565000.0,2023-04-07
20892,150.0,220.0,33000.0,10120000.0,2023-04-07
20936,22.2,3740.0,83028.0,,2023-06-20
20940,130.0,465.0,60450.0,21390000.0,2023-04-05
20941,300.0,150.0,45000.0,5250000.0,2023-03-24
20943,200.0,90.0,18000.0,3960000.0,2023-04-12
20944,250.0,170.0,42500.0,7990000.0,2023-04-21
20948,321.0,135.0,21660.0,6285000.0,2023-04-13
20949,519.0,350.0,46500.0,17250000.0,2023-04-25
20953,1100.0,345.0,89750.0,14255000.0,2023-04-26
20954,87.0,940.2,81797.4,54155520.0,2023-04-02
20956,340.0,400.0,65200.0,19140000.0,2023-04-02
20970,110.0,250.0,27500.0,13000000.0,2023-04-11
20971,110.0,250.0,27500.0,13000000.0,2023-04-11
20973,100.8,1715.9,172962.72,82363200.0,2023-02-27
20974,229.1,3391.49,158530.71,226163626.0,2023-04-12
20975,253.2,3394.85,178752.76,214849098.0,2023-04-11
20976,183.0,3841.65,151593.89,269712172.0,2023-04-11
20977,172.9,3922.34,144643.84,280316316.0,2023-04-11
20978,385.88,4006.47,225903.69,260698632.0,2023-05-03
20979,373.6,3368.76,187434.63,201645918.0,2023-04-25
20980,211.8,3382.14,161512.08,220710569.0,2023-04-12
20981,210.6,3559.72,159333.46,240632848.0,2023-04-13
20982,221.9,2574.26,118959.42,172434960.0,2023-04-14
20988,72.6,837.08,60772.01,48994544.0,2023-05-03
20989,30.8,376.2,11586.96,28440720.0,2023-06-06
20990,32.6,675.9,22034.34,50489730.0,2023-06-06
20991,8116.37,2469.2,959856.63,130476741.6,2023-06-07
20991,8116.37,2469.2,959856.63,130476741.6,2023-06-08
20992,322.46,2647.66,209688.71,151341437.12,2023-06-03
21019,336.0,1497.0,95093.0,115582600.0,2023-06-13
21020,416.0,3000.0,193280.0,224730000.0,2023-06-14
21022,169.5,1092.0,185094.0,41605200.0,2023-05-08
21023,172.0,731.0,125732.0,27485600.0,2023-05-08
21024,150.0,300.0,45000.0,15000000.0,2023-04-25
21025,519.0,758.0,90185.0,38558000.0,2023-04-23
21026,500.0,20.0,10000.0,700000.0,2023-04-07
21079,234.0,1206.0,64636.0,10506340.0,2023-05-28
21089,103.0,215.0,22145.0,11610000.0,2023-05-09
21099,310.0,896.0,66125.0,54292000.0,2023-05-16
21127,73.0,1900.0,138700.0,106400000.0,2023-06-07
21167,764.0,3699.0,230456.0,,2023-06-10
21167,764.0,3699.0,230456.0,,2023-06-07
21181,130.0,315.0,40950.0,17325000.0,2023-04-24
21182,220.0,150.0,33000.0,6000000.0,2023-04-23
21196,135.0,800.0,108000.0,43200000.0,2023-04-15
21197,135.0,800.0,108000.0,43200000.0,2023-04-15
21203,351.0,225.0,26360.0,11625000.0,2023-04-25
21269,143.3,4381.74,277511.83,267697924.0,2023-06-07
21271,133.8,4303.92,253337.82,271661077.0,2023-06-07
21273,128.82,3367.62,193349.91,216983950.0,2023-06-06
21280,3915.0,13763.47,1097340.49,3588485.6,2023-07-10
21346,200.0,253.0,50600.0,12650000.0,2023-05-15
21347,320.0,330.0,52300.0,15870000.0,2023-05-21
21349,292.0,260.0,32180.0,12820000.0,2023-06-01
21350,450.0,95.0,42750.0,3420000.0,2023-04-26
21360,150.0,590.0,88500.0,29500000.0,2023-05-17
21366,756.0,467.0,70317.0,22699000.0,2023-06-12
21413,260.0,600.0,74000.0,29600000.0,2023-05-16
21461,267.0,2825.0,121500.0,323000.0,2023-02-17
21485,295.0,2735.0,111030.0,423000.0,2023-02-22
21595,96.2,564.0,54256.8,29892000.0,2023-06-07
21598,613.8,1795.12,151546.2,99405152.84,2023-05-28
21598,613.8,1795.12,151546.2,99405152.84,2023-05-29
21599,302.6,245.92,12896.82,17673591.68,2023-05-28
21600,58.7,426.12,25013.24,27808591.0,2023-05-28
21601,410.0,184.04,19435.6,10028880.0,2023-05-28
21602,40.4,179.32,7244.53,13764603.2,2023-05-28
21659,250.0,765.0,63700.0,40030000.0,2023-07-05
21660,80.0,850.0,68000.0,45050000.0,2023-07-05
21661,696.0,20.85,3652.4,1251000.0,2023-05-28
21662,936.0,20.15,3198.2,1209000.0,2023-05-30
21663,2184.0,59.6,10290.1,3576000.0,2023-06-06
21680,366.0,1759.0,90101.0,,2023-08-21
21681,354.0,1291.0,63312.0,,2023-08-21
21684,119.8,112.5,13477.5,5517000.0,2023-06-06
21686,234.3,2983.68,147914.92,158677810.0,2023-08-08
21687,77.0,273.06,21025.62,15182136.0,2023-06-10
21688,85.85,403.28,34621.59,21708562.4,2023-06-10
21695,315.15,5370.9,296725.42,310857896.0,2023-08-20
21696,75.57,173.81,13134.82,9713545.66,2023-06-10
21697,65.0,458.32,29790.8,26582560.0,2023-06-10
21698,284.18,3108.25,163312.55,181396157.28,2023-08-20
21699,364.82,2519.87,171744.82,138194406.32,2023-08-21
21700,198.4,72.6,14403.84,2419032.0,2023-05-30
21701,120.0,825.0,99000.0,33000000.0,2023-06-08
21716,292.0,1929.74,114224.22,115809672.0,2023-07-11
21731,230.0,270.0,62100.0,10260000.0,2023-05-16
21732,150.0,525.0,78750.0,23625000.0,2023-05-31
21831,283.0,1495.5,76450.0,96199000.0,2023-07-31
21834,150.0,500.0,75000.0,21500000.0,2023-07-07
21866,121.0,970.0,117370.0,43650000.0,2023-06-12
21882,149.0,4200.0,310900.0,395500000.0,2023-07-09
21892,50.0,425.0,21250.0,21250000.0,2023-07-07
21907,214.0,1068.0,110020.0,52488000.0,2023-07-03
21908,360.0,800.0,288000.0,16000000.0,2023-06-12
21931,100.5,7700.0,306600.0,218600000.0,2023-07-25
21939,222.0,1032.7,48956.4,12739000.0,2023-07-11
21940,434.0,3390.65,221334.2,,2023-05-05
21940,434.0,3390.65,221334.2,,2023-06-12
21944,60.0,6800.0,203400.0,765900000.0,2023-06-29
21966,74.0,7200.0,279000.0,648900000.0,2023-07-22
21967,82.0,1800.0,147600.0,144000000.0,2023-06-28
21968,70.0,4500.0,315000.0,360000000.0,2023-06-04
21970,105.0,4550.0,477750.0,354900000.0,2023-07-04
21971,54.0,5850.0,315900.0,476775000.0,2023-07-04
21983,45.0,3500.0,157500.0,301000000.0,2023-07-02
21988,130.0,7100.0,440500.0,622300000.0,2023-06-21
22004,23.0,11000.0,253000.0,1364000000.0,2023-07-16
22005,200.0,1500.0,300000.0,61500000.0,2023-04-30
22007,51.0,6963.0,161217.0,1049819100.0,2023-06-20
22010,100.0,5400.0,270000.0,270000216.0,2023-06-21
22023,393.0,882.0,74435.0,50243000.0,2023-07-31
22035,300.0,510.0,76500.0,23070000.0,2023-06-21
22068,130.0,250.0,32500.0,12500000.0,2023-06-12
22117,500.0,35.0,17500.0,8750105.0,2023-06-01
22118,220.0,270.0,29700.0,12960000.0,2023-06-23
22119,235.0,160.0,18650.0,7470000.0,2023-06-23
22124,371.0,2342.0,137990.0,160967700.0,2023-08-08
22130,83.0,678.0,56274.0,,2023-06-12
22132,193.0,0.0,0.0,0.0,2023-05-30
22133,303.0,2757.0,168075.0,175250000.0,2023-06-06
22134,292.0,2527.8,140625.6,151419960.0,2023-07-16
22135,70.0,600.0,42000.0,34800000.0,2023-07-24
22173,520.0,745.0,94600.0,35640000.0,2023-07-14
22174,270.0,743.0,63640.0,40165000.0,2023-07-22
22182,330.0,470.0,72000.0,20110000.0,2023-07-15
22183,170.0,350.0,59500.0,15750000.0,2023-07-21
22184,210.0,240.0,50400.0,10080000.0,2023-07-11
22185,120.0,550.0,66000.0,30250000.0,2023-06-20
22235,182.0,756.2,43978.4,47068770.0,2023-08-21
22236,191.0,844.2,49533.65,52585170.0,2023-08-21
22237,167.0,1207.45,60137.9,82060900.0,2023-08-21
22262,200.9,429.0,86186.1,8580000.0,2023-06-27
22263,170.0,144.6,24582.0,4627200.0,2023-06-27
22265,171.8,2105.84,179815.11,105128257.6,2023-07-29
22266,299.7,865.9,129755.12,34480603.0,2023-06-30
22267,204.3,1951.72,123316.16,108139707.6,2023-08-21
22268,248.56,153.72,19104.32,6520119.68,2023-06-27
22273,130.0,70.0,9100.0,3010000.0,2023-07-09
22304,460.0,983.5,134880.0,41825500.0,2023-07-14
22305,100.0,570.0,57000.0,28500000.0,2023-07-04
22306,200.0,150.0,30000.0,5250000.0,2023-07-07
22307,150.0,210.0,31500.0,9450000.0,2023-07-07
22318,389.0,718.7,39144.3,45223454.0,2023-09-01
22325,1060.0,50.0,26500.0,1000000.0,2023-06-09
22329,247.0,309.5,37490.0,14546500.0,2023-07-16
22330,180.0,338.0,60840.0,14534000.0,2023-07-09
22354,137.0,9500.0,554500.0,837000000.0,2023-06-28
22355,76.0,2780.0,211280.0,200160000.0,2023-07-06
22369,140.0,145.0,20300.0,6525000.0,2023-07-15
22445,160.0,200.0,32000.0,8600000.0,2023-07-11
22446,89.0,660.0,58740.0,34320000.0,2023-07-28
22447,70.0,6500.0,455000.0,552500000.0,2023-07-04
22448,420.0,220.0,30600.0,11030000.0,2023-08-01
22452,81.0,3566.0,288846.0,295978000.0,2023-07-10
22453,104.0,1900.0,197600.0,137180000.0,2023-07-24
22456,1054.8,21208.36,1449557.15,,2023-09-09
22461,101.0,3500.0,177000.0,189201500.0,2023-07-01
22479,150.0,100.0,15000.0,4400000.0,2023-07-15
22500,143.0,1322.0,90936.0,,2023-08-08
22508,153.0,5839.3,240784.0,1899739.5,2023-09-24
22510,137.0,3986.2,144803.4,1397610.2,2023-09-24
22522,494.0,161.5,39890.5,3464000.0,2023-06-24
22522,494.0,161.5,39890.5,3464000.0,2023-07-24
22526,130.0,500.0,65000.0,22500000.0,2023-07-21
22532,203.0,194.0,39382.0,5432000.0,2023-06-30
22533,392.0,1011.0,198156.0,28955000.0,2023-07-01
22534,244.0,390.0,95160.0,9360000.0,2023-07-02
22535,153.0,15.0,2295.0,555000.0,2023-07-02
22536,213.0,897.0,191061.0,24219000.0,2023-06-30
22582,80.0,4050.0,324000.0,311850000.0,2023-06-07
22590,120.0,2500.0,300000.0,182500000.0,2023-07-17
22595,41.0,4000.0,164000.0,560000000.0,2023-06-26
22612,210.0,121.5,12757.5,6075000.0,2023-08-03
22613,240.0,120.0,14400.0,5730000.0,2023-07-27
22623,807.0,2864.46,239455.13,154972002.0,2023-10-10
22626,676.0,3711.94,234060.89,230965994.6,2023-10-27
22636,365.0,1857.25,158002.55,,2023-06-03
22650,400.0,116.0,15780.0,5498000.0,2023-07-28
22651,640.0,153.5,35675.0,6647000.0,2023-07-31
22688,362.0,519.8,36384.2,29166060.2,2023-09-01
22689,383.0,710.5,65272.5,38458000.0,2023-08-22
22690,140.0,460.0,64400.0,20700000.0,2023-07-25
22702,160.0,200.0,32000.0,8600000.0,2023-07-17
22780,797.0,1945.75,138234.2,108905634.6,2023-08-15
22802,41.0,2155.0,88355.0,301700000.0,2023-06-26
22813,88.0,8555.0,752840.0,,2023-04-02
22815,255.0,900.0,108500.0,200.0,2023-06-11
22845,102.0,653.0,66606.0,30364500.0,2023-07-06
22893,670.0,553.0,72150.0,24156000.0,2023-07-31
22894,324.0,1220.0,70152.0,71257400.0,2023-09-13
22895,422.0,478.0,61158.0,72600.0,2023-08-03
22896,341.0,1011.3,73552.9,56193200.0,2023-09-05
22898,254.0,904.4,54571.75,51177050.0,2023-09-05
22899,369.0,1489.6,92059.7,86093300.0,2023-09-13
22900,404.0,1035.4,77042.3,56816800.0,2023-09-13
22901,348.0,1242.3,81025.2,70970600.0,2023-09-13
22960,130.0,233.8,30394.0,,2023-09-28
22961,97.0,840.67,81544.99,,2023-09-21
22962,69.0,892.44,61578.36,,2023-09-20
